date,stream,site_group,gage_agency,gage_number,statistic,value
2024-04-02,feather river,upper feather lfc,CDEC,FRA,max,14.3
2024-04-02,feather river,upper feather lfc,CDEC,FRA,min,11.6
2024-04-03,feather river,upper feather lfc,CDEC,FRA,mean,12.7375
2024-04-03,feather river,upper feather lfc,CDEC,FRA,max,13.9
2024-04-03,feather river,upper feather lfc,CDEC,FRA,min,11.7
2024-04-04,feather river,upper feather lfc,CDEC,FRA,mean,10.795833333333334
2024-04-04,feather river,upper feather lfc,CDEC,FRA,max,11.8
2024-04-04,feather river,upper feather lfc,CDEC,FRA,min,9.9
2024-04-05,feather river,upper feather lfc,CDEC,FRA,mean,10.7
2024-04-05,feather river,upper feather lfc,CDEC,FRA,max,12.1
2024-04-05,feather river,upper feather lfc,CDEC,FRA,min,9.5
2024-04-06,feather river,upper feather lfc,CDEC,FRA,mean,11.4875
2024-04-06,feather river,upper feather lfc,CDEC,FRA,max,13.1
2024-04-06,feather river,upper feather lfc,CDEC,FRA,min,10.1
2024-04-07,feather river,upper feather lfc,CDEC,FRA,mean,11.908333333333333
2024-04-07,feather river,upper feather lfc,CDEC,FRA,max,13.4
2024-04-07,feather river,upper feather lfc,CDEC,FRA,min,10.6
2024-04-08,feather river,upper feather lfc,CDEC,FRA,mean,12.320833333333333
2024-04-08,feather river,upper feather lfc,CDEC,FRA,max,13.8
2024-04-08,feather river,upper feather lfc,CDEC,FRA,min,10.8
2024-04-09,feather river,upper feather lfc,CDEC,FRA,mean,13
2024-04-09,feather river,upper feather lfc,CDEC,FRA,max,14.2
2024-04-09,feather river,upper feather lfc,CDEC,FRA,min,11.7
2024-04-10,feather river,upper feather lfc,CDEC,FRA,mean,13.525
2024-04-10,feather river,upper feather lfc,CDEC,FRA,max,14.8
2024-04-10,feather river,upper feather lfc,CDEC,FRA,min,12.1
2024-04-11,feather river,upper feather lfc,CDEC,FRA,mean,13.775
2024-04-11,feather river,upper feather lfc,CDEC,FRA,max,14.9
2024-04-11,feather river,upper feather lfc,CDEC,FRA,min,12.5
2024-04-12,feather river,upper feather lfc,CDEC,FRA,mean,12.9375
2024-04-12,feather river,upper feather lfc,CDEC,FRA,max,13.9
2024-04-12,feather river,upper feather lfc,CDEC,FRA,min,12.1
2024-04-13,feather river,upper feather lfc,CDEC,FRA,mean,11.6625
2024-04-13,feather river,upper feather lfc,CDEC,FRA,max,12.7
2024-04-13,feather river,upper feather lfc,CDEC,FRA,min,11.3
2024-04-14,feather river,upper feather lfc,CDEC,FRA,mean,11.483333333333333
2024-04-14,feather river,upper feather lfc,CDEC,FRA,max,12.1
2024-04-14,feather river,upper feather lfc,CDEC,FRA,min,10.7
2024-04-15,feather river,upper feather lfc,CDEC,FRA,mean,12.6
2024-04-15,feather river,upper feather lfc,CDEC,FRA,max,13.9
2024-04-15,feather river,upper feather lfc,CDEC,FRA,min,11.3
2024-04-16,feather river,upper feather lfc,CDEC,FRA,mean,13.170833333333333
2024-04-16,feather river,upper feather lfc,CDEC,FRA,max,14.2
2024-04-16,feather river,upper feather lfc,CDEC,FRA,min,11.9
2024-04-17,feather river,upper feather lfc,CDEC,FRA,mean,13.208333333333334
2024-04-17,feather river,upper feather lfc,CDEC,FRA,max,14.1
2024-04-17,feather river,upper feather lfc,CDEC,FRA,min,12
2024-04-18,feather river,upper feather lfc,CDEC,FRA,mean,13.504166666666666
2024-04-18,feather river,upper feather lfc,CDEC,FRA,max,14.7
2024-04-18,feather river,upper feather lfc,CDEC,FRA,min,12.2
2024-04-19,feather river,upper feather lfc,CDEC,FRA,mean,13.904166666666667
2024-04-19,feather river,upper feather lfc,CDEC,FRA,max,15
2024-04-19,feather river,upper feather lfc,CDEC,FRA,min,12.6
2024-04-20,feather river,upper feather lfc,CDEC,FRA,mean,14.208333333333334
2024-04-20,feather river,upper feather lfc,CDEC,FRA,max,15.3
2024-04-20,feather river,upper feather lfc,CDEC,FRA,min,12.8
2024-04-21,feather river,upper feather lfc,CDEC,FRA,mean,14.366666666666667
2024-04-21,feather river,upper feather lfc,CDEC,FRA,max,15.4
2024-04-21,feather river,upper feather lfc,CDEC,FRA,min,13.1
2024-04-22,feather river,upper feather lfc,CDEC,FRA,mean,14.291666666666666
2024-04-22,feather river,upper feather lfc,CDEC,FRA,max,15.3
2024-04-22,feather river,upper feather lfc,CDEC,FRA,min,13
2024-04-23,feather river,upper feather lfc,CDEC,FRA,mean,13.995833333333334
2024-04-23,feather river,upper feather lfc,CDEC,FRA,max,14.7
2024-04-23,feather river,upper feather lfc,CDEC,FRA,min,12.9
2024-04-24,feather river,upper feather lfc,CDEC,FRA,mean,13.795833333333334
2024-04-24,feather river,upper feather lfc,CDEC,FRA,max,14.8
2024-04-24,feather river,upper feather lfc,CDEC,FRA,min,12.7
2024-04-25,feather river,upper feather lfc,CDEC,FRA,mean,13.604166666666666
2024-04-25,feather river,upper feather lfc,CDEC,FRA,max,14.3
2024-04-25,feather river,upper feather lfc,CDEC,FRA,min,12.6
2024-04-26,feather river,upper feather lfc,CDEC,FRA,mean,13.7875
2024-04-26,feather river,upper feather lfc,CDEC,FRA,max,14.9
2024-04-26,feather river,upper feather lfc,CDEC,FRA,min,12.6
2024-04-27,feather river,upper feather lfc,CDEC,FRA,mean,13.883333333333333
2024-04-27,feather river,upper feather lfc,CDEC,FRA,max,15
2024-04-27,feather river,upper feather lfc,CDEC,FRA,min,12.6
2024-04-28,feather river,upper feather lfc,CDEC,FRA,mean,14.291666666666666
2024-04-28,feather river,upper feather lfc,CDEC,FRA,max,15.5
2024-04-28,feather river,upper feather lfc,CDEC,FRA,min,12.9
2024-04-29,feather river,upper feather lfc,CDEC,FRA,mean,14.4625
2024-04-29,feather river,upper feather lfc,CDEC,FRA,max,15.4
2024-04-29,feather river,upper feather lfc,CDEC,FRA,min,13.2
2024-04-30,feather river,upper feather lfc,CDEC,FRA,mean,14.333333333333334
2024-04-30,feather river,upper feather lfc,CDEC,FRA,max,15.4
2024-04-30,feather river,upper feather lfc,CDEC,FRA,min,13.1
2024-05-01,feather river,upper feather lfc,CDEC,FRA,mean,14.0375
2024-05-01,feather river,upper feather lfc,CDEC,FRA,max,15
2024-05-01,feather river,upper feather lfc,CDEC,FRA,min,12.8
2024-05-02,feather river,upper feather lfc,CDEC,FRA,mean,14.320833333333333
2024-05-02,feather river,upper feather lfc,CDEC,FRA,max,15.4
2024-05-02,feather river,upper feather lfc,CDEC,FRA,min,13
2024-05-03,feather river,upper feather lfc,CDEC,FRA,mean,14.329166666666667
2024-05-03,feather river,upper feather lfc,CDEC,FRA,max,15.4
2024-05-03,feather river,upper feather lfc,CDEC,FRA,min,13
2024-05-04,feather river,upper feather lfc,CDEC,FRA,mean,12.666666666666666
2024-05-04,feather river,upper feather lfc,CDEC,FRA,max,14.4
2024-05-04,feather river,upper feather lfc,CDEC,FRA,min,11.9
2024-05-05,feather river,upper feather lfc,CDEC,FRA,mean,12.441666666666666
2024-05-05,feather river,upper feather lfc,CDEC,FRA,max,13.7
2024-05-05,feather river,upper feather lfc,CDEC,FRA,min,11.2
2024-05-06,feather river,upper feather lfc,CDEC,FRA,mean,13.583333333333334
2024-05-06,feather river,upper feather lfc,CDEC,FRA,max,15.2
2024-05-06,feather river,upper feather lfc,CDEC,FRA,min,11.9
2024-05-07,feather river,upper feather lfc,CDEC,FRA,mean,14.5
2024-05-07,feather river,upper feather lfc,CDEC,FRA,max,16
2024-05-07,feather river,upper feather lfc,CDEC,FRA,min,12.9
2024-05-08,feather river,upper feather lfc,CDEC,FRA,mean,14.591666666666667
2024-05-08,feather river,upper feather lfc,CDEC,FRA,max,15.9
2024-05-08,feather river,upper feather lfc,CDEC,FRA,min,13.1
2024-05-09,feather river,upper feather lfc,CDEC,FRA,mean,15.254166666666666
2024-05-09,feather river,upper feather lfc,CDEC,FRA,max,16.8
2024-05-09,feather river,upper feather lfc,CDEC,FRA,min,13.6
2024-05-10,feather river,upper feather lfc,CDEC,FRA,mean,15.9125
2024-05-10,feather river,upper feather lfc,CDEC,FRA,max,17.5
2024-05-10,feather river,upper feather lfc,CDEC,FRA,min,14.1
2024-05-11,feather river,upper feather lfc,CDEC,FRA,mean,16.05
2024-05-11,feather river,upper feather lfc,CDEC,FRA,max,17.4
2024-05-11,feather river,upper feather lfc,CDEC,FRA,min,14.6
2024-05-12,feather river,upper feather lfc,CDEC,FRA,mean,15.220833333333333
2024-05-12,feather river,upper feather lfc,CDEC,FRA,max,16.3
2024-05-12,feather river,upper feather lfc,CDEC,FRA,min,13.9
2024-05-13,feather river,upper feather lfc,CDEC,FRA,mean,15.025
2024-05-13,feather river,upper feather lfc,CDEC,FRA,max,16.3
2024-05-13,feather river,upper feather lfc,CDEC,FRA,min,13.6
2024-05-14,feather river,upper feather lfc,CDEC,FRA,mean,14.858333333333333
2024-05-14,feather river,upper feather lfc,CDEC,FRA,max,16.2
2024-05-14,feather river,upper feather lfc,CDEC,FRA,min,13.7
2024-05-15,feather river,upper feather lfc,CDEC,FRA,mean,14.25
2024-05-15,feather river,upper feather lfc,CDEC,FRA,max,16.2
2024-05-15,feather river,upper feather lfc,CDEC,FRA,min,12.8
2024-05-16,feather river,upper feather lfc,CDEC,FRA,mean,13.970833333333333
2024-05-16,feather river,upper feather lfc,CDEC,FRA,max,15.5
2024-05-16,feather river,upper feather lfc,CDEC,FRA,min,12.5
2024-05-17,feather river,upper feather lfc,CDEC,FRA,mean,14.304166666666667
2024-05-17,feather river,upper feather lfc,CDEC,FRA,max,15.9
2024-05-17,feather river,upper feather lfc,CDEC,FRA,min,12.7
2024-05-18,feather river,upper feather lfc,CDEC,FRA,mean,14.4
2024-05-18,feather river,upper feather lfc,CDEC,FRA,max,16.1
2024-05-18,feather river,upper feather lfc,CDEC,FRA,min,12.7
2024-05-19,feather river,upper feather lfc,CDEC,FRA,mean,14.4
2024-05-19,feather river,upper feather lfc,CDEC,FRA,max,16
2024-05-19,feather river,upper feather lfc,CDEC,FRA,min,12.9
2024-05-20,feather river,upper feather lfc,CDEC,FRA,mean,14.016666666666667
2024-05-20,feather river,upper feather lfc,CDEC,FRA,max,15.4
2024-05-20,feather river,upper feather lfc,CDEC,FRA,min,12.6
2024-05-21,feather river,upper feather lfc,CDEC,FRA,mean,14.483333333333334
2024-05-21,feather river,upper feather lfc,CDEC,FRA,max,16.2
2024-05-21,feather river,upper feather lfc,CDEC,FRA,min,12.7
2024-05-22,feather river,upper feather lfc,CDEC,FRA,mean,15.5375
2024-05-22,feather river,upper feather lfc,CDEC,FRA,max,17
2024-05-22,feather river,upper feather lfc,CDEC,FRA,min,14.2
2024-05-23,feather river,upper feather lfc,CDEC,FRA,mean,15.558333333333334
2024-05-23,feather river,upper feather lfc,CDEC,FRA,max,16.9
2024-05-23,feather river,upper feather lfc,CDEC,FRA,min,14.2
2024-05-24,feather river,upper feather lfc,CDEC,FRA,mean,15.825
2024-05-24,feather river,upper feather lfc,CDEC,FRA,max,17.1
2024-05-24,feather river,upper feather lfc,CDEC,FRA,min,14.4
2024-05-25,feather river,upper feather lfc,CDEC,FRA,mean,15.883333333333333
2024-05-25,feather river,upper feather lfc,CDEC,FRA,max,17.2
2024-05-25,feather river,upper feather lfc,CDEC,FRA,min,14.4
2024-05-26,feather river,upper feather lfc,CDEC,FRA,mean,16.15
2024-05-26,feather river,upper feather lfc,CDEC,FRA,max,17.5
2024-05-26,feather river,upper feather lfc,CDEC,FRA,min,14.7
2024-05-27,feather river,upper feather lfc,CDEC,FRA,mean,16.758333333333333
2024-05-27,feather river,upper feather lfc,CDEC,FRA,max,18.3
2024-05-27,feather river,upper feather lfc,CDEC,FRA,min,15.1
2024-05-28,feather river,upper feather lfc,CDEC,FRA,mean,17.158333333333335
2024-05-28,feather river,upper feather lfc,CDEC,FRA,max,18.5
2024-05-28,feather river,upper feather lfc,CDEC,FRA,min,15.6
2024-05-29,feather river,upper feather lfc,CDEC,FRA,mean,17.191666666666666
2024-05-29,feather river,upper feather lfc,CDEC,FRA,max,18.4
2024-05-29,feather river,upper feather lfc,CDEC,FRA,min,15.7
2024-05-30,feather river,upper feather lfc,CDEC,FRA,mean,17.383333333333333
2024-05-30,feather river,upper feather lfc,CDEC,FRA,max,18.4
2024-05-30,feather river,upper feather lfc,CDEC,FRA,min,16.2
2024-05-31,feather river,upper feather lfc,CDEC,FRA,mean,17.241666666666667
2024-05-31,feather river,upper feather lfc,CDEC,FRA,max,18.4
2024-05-31,feather river,upper feather lfc,CDEC,FRA,min,15.8
2024-06-01,feather river,upper feather lfc,CDEC,FRA,mean,17.395833333333332
2024-06-01,feather river,upper feather lfc,CDEC,FRA,max,18.7
2024-06-01,feather river,upper feather lfc,CDEC,FRA,min,15.8
2024-06-02,feather river,upper feather lfc,CDEC,FRA,mean,17.5
2024-06-02,feather river,upper feather lfc,CDEC,FRA,max,18.7
2024-06-02,feather river,upper feather lfc,CDEC,FRA,min,16.1
2024-06-03,feather river,upper feather lfc,CDEC,FRA,mean,17.120833333333334
2024-06-03,feather river,upper feather lfc,CDEC,FRA,max,18.1
2024-06-03,feather river,upper feather lfc,CDEC,FRA,min,16.1
2024-06-04,feather river,upper feather lfc,CDEC,FRA,mean,17.258333333333333
2024-06-04,feather river,upper feather lfc,CDEC,FRA,max,19
2024-06-04,feather river,upper feather lfc,CDEC,FRA,min,15.4
2024-06-05,feather river,upper feather lfc,CDEC,FRA,mean,17.854166666666668
2024-06-05,feather river,upper feather lfc,CDEC,FRA,max,19.2
2024-06-05,feather river,upper feather lfc,CDEC,FRA,min,16.4
2024-06-06,feather river,upper feather lfc,CDEC,FRA,mean,17.641666666666666
2024-06-06,feather river,upper feather lfc,CDEC,FRA,max,19
2024-06-06,feather river,upper feather lfc,CDEC,FRA,min,16.2
2024-06-07,feather river,upper feather lfc,CDEC,FRA,mean,17.066666666666666
2024-06-07,feather river,upper feather lfc,CDEC,FRA,max,18.7
2024-06-07,feather river,upper feather lfc,CDEC,FRA,min,15.3
2024-06-08,feather river,upper feather lfc,CDEC,FRA,mean,16.7875
2024-06-08,feather river,upper feather lfc,CDEC,FRA,max,18.2
2024-06-08,feather river,upper feather lfc,CDEC,FRA,min,15.2
2024-06-09,feather river,upper feather lfc,CDEC,FRA,mean,16.725
2024-06-09,feather river,upper feather lfc,CDEC,FRA,max,18.3
2024-06-09,feather river,upper feather lfc,CDEC,FRA,min,15.2
2024-06-10,feather river,upper feather lfc,CDEC,FRA,mean,16.675
2024-06-10,feather river,upper feather lfc,CDEC,FRA,max,18.4
2024-06-10,feather river,upper feather lfc,CDEC,FRA,min,14.9
2024-06-11,feather river,upper feather lfc,CDEC,FRA,mean,17.370833333333334
2024-06-11,feather river,upper feather lfc,CDEC,FRA,max,19.2
2024-06-11,feather river,upper feather lfc,CDEC,FRA,min,15.5
2024-06-12,feather river,upper feather lfc,CDEC,FRA,mean,17.441666666666666
2024-06-12,feather river,upper feather lfc,CDEC,FRA,max,19.2
2024-06-12,feather river,upper feather lfc,CDEC,FRA,min,15.6
2024-06-13,feather river,upper feather lfc,CDEC,FRA,mean,17.191666666666666
2024-06-13,feather river,upper feather lfc,CDEC,FRA,max,18.7
2024-06-13,feather river,upper feather lfc,CDEC,FRA,min,15.5
2024-06-14,feather river,upper feather lfc,CDEC,FRA,mean,16.90833333333333
2024-06-14,feather river,upper feather lfc,CDEC,FRA,max,18.4
2024-06-14,feather river,upper feather lfc,CDEC,FRA,min,15.2
2024-06-15,feather river,upper feather lfc,CDEC,FRA,mean,16.658333333333335
2024-06-15,feather river,upper feather lfc,CDEC,FRA,max,18.1
2024-06-15,feather river,upper feather lfc,CDEC,FRA,min,15.1
2024-06-16,feather river,upper feather lfc,CDEC,FRA,mean,16.504166666666666
2024-06-16,feather river,upper feather lfc,CDEC,FRA,max,18.1
2024-06-16,feather river,upper feather lfc,CDEC,FRA,min,14.9
2024-06-17,feather river,upper feather lfc,CDEC,FRA,mean,16.3875
2024-06-17,feather river,upper feather lfc,CDEC,FRA,max,17.6
2024-06-17,feather river,upper feather lfc,CDEC,FRA,min,14.9
2024-06-18,feather river,upper feather lfc,CDEC,FRA,mean,16.7
2024-06-18,feather river,upper feather lfc,CDEC,FRA,max,18.1
2024-06-18,feather river,upper feather lfc,CDEC,FRA,min,15.2
2024-06-19,feather river,upper feather lfc,CDEC,FRA,mean,16.841666666666665
2024-06-19,feather river,upper feather lfc,CDEC,FRA,max,18.4
2024-06-19,feather river,upper feather lfc,CDEC,FRA,min,15.4
2024-06-20,feather river,upper feather lfc,CDEC,FRA,mean,16.383333333333333
2024-06-20,feather river,upper feather lfc,CDEC,FRA,max,17.8
2024-06-20,feather river,upper feather lfc,CDEC,FRA,min,15.1
2024-06-21,feather river,upper feather lfc,CDEC,FRA,mean,16.4125
2024-06-21,feather river,upper feather lfc,CDEC,FRA,max,18.2
2024-06-21,feather river,upper feather lfc,CDEC,FRA,min,14.6
2024-06-22,feather river,upper feather lfc,CDEC,FRA,mean,17.070833333333333
2024-06-22,feather river,upper feather lfc,CDEC,FRA,max,18.9
2024-06-22,feather river,upper feather lfc,CDEC,FRA,min,15.2
2024-06-23,feather river,upper feather lfc,CDEC,FRA,mean,17.45
2024-06-23,feather river,upper feather lfc,CDEC,FRA,max,19.1
2024-06-23,feather river,upper feather lfc,CDEC,FRA,min,15.7
2024-06-24,feather river,upper feather lfc,CDEC,FRA,mean,17.3125
2024-06-24,feather river,upper feather lfc,CDEC,FRA,max,18.7
2024-06-24,feather river,upper feather lfc,CDEC,FRA,min,16
2024-06-25,feather river,upper feather lfc,CDEC,FRA,mean,16.629166666666666
2024-06-25,feather river,upper feather lfc,CDEC,FRA,max,17.6
2024-06-25,feather river,upper feather lfc,CDEC,FRA,min,15.7
2024-06-26,feather river,upper feather lfc,CDEC,FRA,mean,15.904166666666667
2024-06-26,feather river,upper feather lfc,CDEC,FRA,max,17.4
2024-06-26,feather river,upper feather lfc,CDEC,FRA,min,14.4
2024-06-27,feather river,upper feather lfc,CDEC,FRA,mean,15.922727272727274
2024-06-27,feather river,upper feather lfc,CDEC,FRA,max,17.5
2024-06-27,feather river,upper feather lfc,CDEC,FRA,min,14.4
2024-06-28,feather river,upper feather lfc,CDEC,FRA,mean,16.008333333333333
2024-06-28,feather river,upper feather lfc,CDEC,FRA,max,17.6
2024-06-28,feather river,upper feather lfc,CDEC,FRA,min,14.4
2024-06-29,feather river,upper feather lfc,CDEC,FRA,mean,15.891666666666667
2024-06-29,feather river,upper feather lfc,CDEC,FRA,max,17.4
2024-06-29,feather river,upper feather lfc,CDEC,FRA,min,14.6
2024-06-30,feather river,upper feather lfc,CDEC,FRA,mean,16.575
2024-06-30,feather river,upper feather lfc,CDEC,FRA,max,18.1
2024-06-30,feather river,upper feather lfc,CDEC,FRA,min,15.1
2024-07-01,feather river,upper feather lfc,CDEC,FRA,mean,16.254166666666666
2024-07-01,feather river,upper feather lfc,CDEC,FRA,max,17.9
2024-07-01,feather river,upper feather lfc,CDEC,FRA,min,14.7
2024-07-02,feather river,upper feather lfc,CDEC,FRA,mean,16.754166666666666
2024-07-02,feather river,upper feather lfc,CDEC,FRA,max,17.9
2024-07-02,feather river,upper feather lfc,CDEC,FRA,min,15.4
2024-07-03,feather river,upper feather lfc,CDEC,FRA,mean,17.241666666666667
2024-07-03,feather river,upper feather lfc,CDEC,FRA,max,18.8
2024-07-03,feather river,upper feather lfc,CDEC,FRA,min,15.8
2024-07-04,feather river,upper feather lfc,CDEC,FRA,mean,16.695833333333333
2024-07-04,feather river,upper feather lfc,CDEC,FRA,max,17.7
2024-07-04,feather river,upper feather lfc,CDEC,FRA,min,15.8
2024-07-05,feather river,upper feather lfc,CDEC,FRA,mean,15.979166666666666
2024-07-05,feather river,upper feather lfc,CDEC,FRA,max,17.6
2024-07-05,feather river,upper feather lfc,CDEC,FRA,min,14.6
2024-07-06,feather river,upper feather lfc,CDEC,FRA,mean,15.975
2024-07-06,feather river,upper feather lfc,CDEC,FRA,max,17.6
2024-07-06,feather river,upper feather lfc,CDEC,FRA,min,14.5
2024-07-07,feather river,upper feather lfc,CDEC,FRA,mean,16.191666666666666
2024-07-07,feather river,upper feather lfc,CDEC,FRA,max,17.9
2024-07-07,feather river,upper feather lfc,CDEC,FRA,min,14.7
2024-07-08,feather river,upper feather lfc,CDEC,FRA,mean,16.425
2024-07-08,feather river,upper feather lfc,CDEC,FRA,max,18.2
2024-07-08,feather river,upper feather lfc,CDEC,FRA,min,14.9
2024-07-09,feather river,upper feather lfc,CDEC,FRA,mean,16.825
2024-07-09,feather river,upper feather lfc,CDEC,FRA,max,18.3
2024-07-09,feather river,upper feather lfc,CDEC,FRA,min,15.5
2024-07-10,feather river,upper feather lfc,CDEC,FRA,mean,16.7125
2024-07-10,feather river,upper feather lfc,CDEC,FRA,max,18.2
2024-07-10,feather river,upper feather lfc,CDEC,FRA,min,15.3
2024-07-11,feather river,upper feather lfc,CDEC,FRA,mean,17.125
2024-07-11,feather river,upper feather lfc,CDEC,FRA,max,18.7
2024-07-11,feather river,upper feather lfc,CDEC,FRA,min,15.7
2024-07-12,feather river,upper feather lfc,CDEC,FRA,mean,17.275
2024-07-12,feather river,upper feather lfc,CDEC,FRA,max,18.7
2024-07-12,feather river,upper feather lfc,CDEC,FRA,min,16
2024-07-13,feather river,upper feather lfc,CDEC,FRA,mean,17.066666666666666
2024-07-13,feather river,upper feather lfc,CDEC,FRA,max,18.1
2024-07-13,feather river,upper feather lfc,CDEC,FRA,min,16.2
2024-07-14,feather river,upper feather lfc,CDEC,FRA,mean,17.208333333333332
2024-07-14,feather river,upper feather lfc,CDEC,FRA,max,18.3
2024-07-14,feather river,upper feather lfc,CDEC,FRA,min,16.3
2024-07-15,feather river,upper feather lfc,CDEC,FRA,mean,17.508333333333333
2024-07-15,feather river,upper feather lfc,CDEC,FRA,max,19.3
2024-07-15,feather river,upper feather lfc,CDEC,FRA,min,15.8
2024-07-16,feather river,upper feather lfc,CDEC,FRA,mean,17.291666666666668
2024-07-16,feather river,upper feather lfc,CDEC,FRA,max,18.1
2024-07-16,feather river,upper feather lfc,CDEC,FRA,min,16.1
2024-07-17,feather river,upper feather lfc,CDEC,FRA,mean,16.108333333333334
2024-07-17,feather river,upper feather lfc,CDEC,FRA,max,17.6
2024-07-17,feather river,upper feather lfc,CDEC,FRA,min,14.8
2024-07-18,feather river,upper feather lfc,CDEC,FRA,mean,16.583333333333332
2024-07-18,feather river,upper feather lfc,CDEC,FRA,max,18.2
2024-07-18,feather river,upper feather lfc,CDEC,FRA,min,14.9
2024-07-19,feather river,upper feather lfc,CDEC,FRA,mean,17.020833333333332
2024-07-19,feather river,upper feather lfc,CDEC,FRA,max,18.3
2024-07-19,feather river,upper feather lfc,CDEC,FRA,min,15.9
2024-07-20,feather river,upper feather lfc,CDEC,FRA,mean,17.308333333333334
2024-07-20,feather river,upper feather lfc,CDEC,FRA,max,18.8
2024-07-20,feather river,upper feather lfc,CDEC,FRA,min,15.8
2024-07-21,feather river,upper feather lfc,CDEC,FRA,mean,17.3125
2024-07-21,feather river,upper feather lfc,CDEC,FRA,max,18.9
2024-07-21,feather river,upper feather lfc,CDEC,FRA,min,15.6
2024-07-22,feather river,upper feather lfc,CDEC,FRA,mean,17.504166666666666
2024-07-22,feather river,upper feather lfc,CDEC,FRA,max,19.1
2024-07-22,feather river,upper feather lfc,CDEC,FRA,min,15.9
2024-07-23,feather river,upper feather lfc,CDEC,FRA,mean,18.125
2024-07-23,feather river,upper feather lfc,CDEC,FRA,max,19.6
2024-07-23,feather river,upper feather lfc,CDEC,FRA,min,16.7
2024-07-24,feather river,upper feather lfc,CDEC,FRA,mean,18.445833333333333
2024-07-24,feather river,upper feather lfc,CDEC,FRA,max,19.6
2024-07-24,feather river,upper feather lfc,CDEC,FRA,min,17.4
2024-07-25,feather river,upper feather lfc,CDEC,FRA,mean,17.90416666666667
2024-07-25,feather river,upper feather lfc,CDEC,FRA,max,18.7
2024-07-25,feather river,upper feather lfc,CDEC,FRA,min,16.8
2024-07-26,feather river,upper feather lfc,CDEC,FRA,mean,16.925
2024-07-26,feather river,upper feather lfc,CDEC,FRA,max,18.4
2024-07-26,feather river,upper feather lfc,CDEC,FRA,min,15.6
2024-07-27,feather river,upper feather lfc,CDEC,FRA,mean,16.525
2024-07-27,feather river,upper feather lfc,CDEC,FRA,max,17.7
2024-07-27,feather river,upper feather lfc,CDEC,FRA,min,15.5
2024-07-28,feather river,upper feather lfc,CDEC,FRA,mean,16.85
2024-07-28,feather river,upper feather lfc,CDEC,FRA,max,18.3
2024-07-28,feather river,upper feather lfc,CDEC,FRA,min,15.7
2024-07-29,feather river,upper feather lfc,CDEC,FRA,mean,16.870833333333334
2024-07-29,feather river,upper feather lfc,CDEC,FRA,max,18.4
2024-07-29,feather river,upper feather lfc,CDEC,FRA,min,15.3
2024-07-30,feather river,upper feather lfc,CDEC,FRA,mean,16.866666666666667
2024-07-30,feather river,upper feather lfc,CDEC,FRA,max,17.7
2024-07-30,feather river,upper feather lfc,CDEC,FRA,min,16.1
2024-07-31,feather river,upper feather lfc,CDEC,FRA,mean,15.875
2024-07-31,feather river,upper feather lfc,CDEC,FRA,max,17
2024-07-31,feather river,upper feather lfc,CDEC,FRA,min,14.8
2024-08-01,feather river,upper feather lfc,CDEC,FRA,mean,16.429166666666667
2024-08-01,feather river,upper feather lfc,CDEC,FRA,max,18
2024-08-01,feather river,upper feather lfc,CDEC,FRA,min,15
2024-08-02,feather river,upper feather lfc,CDEC,FRA,mean,15.233333333333334
2024-08-02,feather river,upper feather lfc,CDEC,FRA,max,16.4
2024-08-02,feather river,upper feather lfc,CDEC,FRA,min,14.5
2024-08-03,feather river,upper feather lfc,CDEC,FRA,mean,15.033333333333333
2024-08-03,feather river,upper feather lfc,CDEC,FRA,max,16.3
2024-08-03,feather river,upper feather lfc,CDEC,FRA,min,14.1
2024-08-04,feather river,upper feather lfc,CDEC,FRA,mean,15.45
2024-08-04,feather river,upper feather lfc,CDEC,FRA,max,17.1
2024-08-04,feather river,upper feather lfc,CDEC,FRA,min,13.9
2024-08-05,feather river,upper feather lfc,CDEC,FRA,mean,15.395833333333334
2024-08-05,feather river,upper feather lfc,CDEC,FRA,max,16.7
2024-08-05,feather river,upper feather lfc,CDEC,FRA,min,14.2
2024-08-06,feather river,upper feather lfc,CDEC,FRA,mean,15.529166666666667
2024-08-06,feather river,upper feather lfc,CDEC,FRA,max,17.3
2024-08-06,feather river,upper feather lfc,CDEC,FRA,min,14
2024-08-07,feather river,upper feather lfc,CDEC,FRA,mean,16.045833333333334
2024-08-07,feather river,upper feather lfc,CDEC,FRA,max,17.6
2024-08-07,feather river,upper feather lfc,CDEC,FRA,min,14.8
2024-08-08,feather river,upper feather lfc,CDEC,FRA,mean,16.0875
2024-08-08,feather river,upper feather lfc,CDEC,FRA,max,17.5
2024-08-08,feather river,upper feather lfc,CDEC,FRA,min,14.8
2024-08-09,feather river,upper feather lfc,CDEC,FRA,mean,16.354166666666668
2024-08-09,feather river,upper feather lfc,CDEC,FRA,max,17.9
2024-08-09,feather river,upper feather lfc,CDEC,FRA,min,15.1
2024-08-10,feather river,upper feather lfc,CDEC,FRA,mean,16.779166666666665
2024-08-10,feather river,upper feather lfc,CDEC,FRA,max,18.3
2024-08-10,feather river,upper feather lfc,CDEC,FRA,min,15.4
2024-08-11,feather river,upper feather lfc,CDEC,FRA,mean,16.6875
2024-08-11,feather river,upper feather lfc,CDEC,FRA,max,18.4
2024-08-11,feather river,upper feather lfc,CDEC,FRA,min,15
2024-08-12,feather river,upper feather lfc,CDEC,FRA,mean,16.791666666666668
2024-08-12,feather river,upper feather lfc,CDEC,FRA,max,18.4
