date,stream,site_group,gage_agency,gage_number,statistic,value
2024-05-26,feather river,upper feather hfc,interpolated,interpolated,mean,12.668033679092343
2024-05-26,feather river,upper feather hfc,interpolated,interpolated,max,15.47589460035994
2024-05-26,feather river,upper feather hfc,interpolated,interpolated,min,12.653260737330754
2024-05-27,feather river,upper feather hfc,interpolated,interpolated,mean,13.217526021530674
2024-05-27,feather river,upper feather hfc,interpolated,interpolated,max,16.14275067674867
2024-05-27,feather river,upper feather hfc,interpolated,interpolated,min,13.088797964244574
2024-05-28,feather river,upper feather hfc,interpolated,interpolated,mean,13.698276300294136
2024-05-28,feather river,upper feather hfc,interpolated,interpolated,max,16.476066296966213
2024-05-28,feather river,upper feather hfc,interpolated,interpolated,min,13.742249351407477
2024-05-29,feather river,upper feather hfc,interpolated,interpolated,mean,13.972800388032988
2024-05-29,feather river,upper feather hfc,interpolated,interpolated,max,16.675965734715284
2024-05-29,feather river,upper feather hfc,interpolated,interpolated,min,14.105148524904934
2024-05-30,feather river,upper feather hfc,interpolated,interpolated,mean,13.628645902698025
2024-05-30,feather river,upper feather hfc,interpolated,interpolated,max,16.475616625058933
2024-05-30,feather river,upper feather hfc,interpolated,interpolated,min,13.596391057406048
2024-05-31,feather river,upper feather hfc,interpolated,interpolated,mean,13.971912054111748
2024-05-31,feather river,upper feather hfc,interpolated,interpolated,max,16.875640336510713
2024-05-31,feather river,upper feather hfc,interpolated,interpolated,min,13.886652177487147
2024-06-01,feather river,upper feather hfc,interpolated,interpolated,mean,14.452662332875214
2024-06-01,feather river,upper feather hfc,interpolated,interpolated,max,17.275664047962497
2024-06-01,feather river,upper feather hfc,interpolated,interpolated,min,14.467465511233687
2024-06-02,feather river,upper feather hfc,interpolated,interpolated,mean,14.520960229589459
2024-06-02,feather river,upper feather hfc,interpolated,interpolated,max,17.142023029540383
2024-06-02,feather river,upper feather hfc,interpolated,interpolated,min,14.757726631314782
2024-06-03,feather river,upper feather hfc,interpolated,interpolated,mean,14.692371221816012
2024-06-03,feather river,upper feather hfc,interpolated,interpolated,max,17.141798193586745
2024-06-03,feather river,upper feather hfc,interpolated,interpolated,min,15.120625804812239
2024-06-04,feather river,upper feather hfc,interpolated,interpolated,mean,14.726298086692825
2024-06-04,feather river,upper feather hfc,interpolated,interpolated,max,17.541821905038525
2024-06-04,feather river,upper feather hfc,interpolated,interpolated,min,14.757144444146078
2024-06-05,feather river,upper feather hfc,interpolated,interpolated,mean,15.13830630178142
2024-06-05,feather river,upper feather hfc,interpolated,interpolated,max,18.141969890193018
2024-06-05,feather river,upper feather hfc,interpolated,interpolated,min,14.974767510810812
2024-06-06,feather river,upper feather hfc,interpolated,interpolated,mean,15.962766898919224
2024-06-06,feather river,upper feather hfc,interpolated,interpolated,max,18.875534057815983
2024-06-06,feather river,upper feather hfc,interpolated,interpolated,min,15.918771111639161
2024-06-07,feather river,upper feather hfc,interpolated,interpolated,mean,16.271662018495512
2024-06-07,feather river,upper feather hfc,interpolated,interpolated,max,19.075433495565054
2024-06-07,feather river,upper feather hfc,interpolated,interpolated,min,16.354308338552983
2024-06-08,feather river,upper feather hfc,interpolated,interpolated,mean,16.064991660510287
2024-06-08,feather river,upper feather hfc,interpolated,interpolated,max,18.608252020971758
2024-06-08,feather river,upper feather hfc,interpolated,interpolated,min,16.42665529838499
2024-06-09,feather river,upper feather hfc,interpolated,interpolated,mean,16.064547493549668
2024-06-09,feather river,upper feather hfc,interpolated,interpolated,max,18.741443367486593
2024-06-09,feather river,upper feather hfc,interpolated,interpolated,min,16.281088097967917
2024-06-10,feather river,upper feather hfc,interpolated,interpolated,mean,16.16721642210135
2024-06-10,feather river,upper feather hfc,interpolated,interpolated,max,19.074758987704136
2024-06-10,feather river,upper feather hfc,interpolated,interpolated,min,16.13552089755084
2024-06-11,feather river,upper feather hfc,interpolated,interpolated,mean,16.47611154167764
2024-06-11,feather river,upper feather hfc,interpolated,interpolated,max,19.341366516687447
2024-06-11,feather river,upper feather hfc,interpolated,interpolated,min,16.498420071048297
2024-06-12,feather river,upper feather hfc,interpolated,interpolated,mean,16.716264597579055
2024-06-12,feather river,upper feather hfc,interpolated,interpolated,max,19.60797404567075
2024-06-12,feather river,upper feather hfc,interpolated,interpolated,min,16.71604313771303
2024-06-13,feather river,upper feather hfc,interpolated,interpolated,mean,16.5783363032687
2024-06-13,feather river,upper feather hfc,interpolated,interpolated,max,19.27420875354593
2024-06-13,feather river,upper feather hfc,interpolated,interpolated,min,16.78839009754504
2024-06-14,feather river,upper feather hfc,interpolated,interpolated,mean,16.33729491344604
2024-06-14,feather river,upper feather hfc,interpolated,interpolated,max,19.073859643889584
2024-06-14,feather river,upper feather hfc,interpolated,interpolated,min,16.49754679029524
2024-06-15,feather river,upper feather hfc,interpolated,interpolated,mean,15.821285268923905
2024-06-15,feather river,upper feather hfc,interpolated,interpolated,max,18.473261986827815
2024-06-15,feather river,upper feather hfc,interpolated,interpolated,min,16.061427376212716
2024-06-16,feather river,upper feather hfc,interpolated,interpolated,mean,14.85845221051512
2024-06-16,feather river,upper feather hfc,interpolated,interpolated,max,17.672540056063337
2024-06-16,feather river,upper feather hfc,interpolated,interpolated,min,14.898927427966576
2024-06-17,feather river,upper feather hfc,interpolated,interpolated,mean,14.273700502318114
2024-06-17,feather river,upper feather hfc,interpolated,interpolated,max,16.938526216533095
2024-06-17,feather river,upper feather hfc,interpolated,interpolated,min,14.462808013884054
2024-06-18,feather river,upper feather hfc,interpolated,interpolated,mean,13.96391704882058
2024-06-18,feather river,upper feather hfc,interpolated,interpolated,max,17.005009471813693
2024-06-18,feather river,upper feather hfc,interpolated,interpolated,min,13.736136386136081
2024-06-19,feather river,upper feather hfc,interpolated,interpolated,mean,13.86035978634766
2024-06-19,feather river,upper feather hfc,interpolated,interpolated,max,16.871368453391582
2024-06-19,feather river,upper feather hfc,interpolated,interpolated,min,13.663207239135371
2024-06-20,feather river,upper feather hfc,interpolated,interpolated,mean,13.96302871489934
2024-06-20,feather river,upper feather hfc,interpolated,interpolated,max,16.87114361743794
2024-06-20,feather river,upper feather hfc,interpolated,interpolated,min,13.880830305800103
2024-06-21,feather river,upper feather hfc,interpolated,interpolated,mean,14.787489312037147
2024-06-21,feather river,upper feather hfc,interpolated,interpolated,max,18.004956332466328
2024-06-21,feather river,upper feather hfc,interpolated,interpolated,min,14.389005586130283
2024-06-22,feather river,upper feather hfc,interpolated,interpolated,mean,15.611949909174953
2024-06-22,feather river,upper feather hfc,interpolated,interpolated,max,18.805228591323527
2024-06-22,feather river,upper feather hfc,interpolated,interpolated,min,15.260371133542272
2024-06-23,feather river,upper feather hfc,interpolated,interpolated,mean,15.989587092426111
2024-06-23,feather river,upper feather hfc,interpolated,interpolated,max,19.005128029072598
2024-06-23,feather river,upper feather hfc,interpolated,interpolated,min,15.841184467288816
2024-06-24,feather river,upper feather hfc,interpolated,interpolated,mean,15.920400861790622
2024-06-24,feather river,upper feather hfc,interpolated,interpolated,max,18.938195101884723
2024-06-24,feather river,upper feather hfc,interpolated,interpolated,min,15.7682553202881
2024-06-25,feather river,upper feather hfc,interpolated,interpolated,mean,15.232536058081314
2024-06-25,feather river,upper feather hfc,interpolated,interpolated,max,17.67051653248059
2024-06-25,feather river,upper feather hfc,interpolated,interpolated,min,15.695326173287386
2024-06-26,feather river,upper feather hfc,interpolated,interpolated,mean,15.644544273169908
2024-06-26,feather river,upper feather hfc,interpolated,interpolated,max,18.537496882572025
2024-06-26,feather river,upper feather hfc,interpolated,interpolated,min,15.622397026286674
2024-06-27,feather river,upper feather hfc,interpolated,interpolated,mean,15.162905660485203
2024-06-27,feather river,upper feather hfc,interpolated,interpolated,max,18.003607316744496
2024-06-27,feather river,upper feather hfc,interpolated,interpolated,min,15.18627761220415
2024-06-28,feather river,upper feather hfc,interpolated,interpolated,mean,15.265574589036888
2024-06-28,feather river,upper feather hfc,interpolated,interpolated,max,18.33692293696204
2024-06-28,feather river,upper feather hfc,interpolated,interpolated,min,15.040710411787074
2024-06-29,feather river,upper feather hfc,interpolated,interpolated,mean,15.471356613100873
2024-06-29,feather river,upper feather hfc,interpolated,interpolated,max,18.603530465945347
2024-06-29,feather river,upper feather hfc,interpolated,interpolated,min,15.185695425035444
2024-06-30,feather river,upper feather hfc,interpolated,interpolated,mean,15.952106891864332
2024-06-30,feather river,upper feather hfc,interpolated,interpolated,max,19.070262268631364
2024-06-30,feather river,upper feather hfc,interpolated,interpolated,min,15.693870705365626
2024-07-01,feather river,upper feather hfc,interpolated,interpolated,mean,16.123517884090887
2024-07-01,feather river,upper feather hfc,interpolated,interpolated,max,19.270161706380435
2024-07-01,feather river,upper feather hfc,interpolated,interpolated,min,15.838855718613999
2024-07-02,feather river,upper feather hfc,interpolated,interpolated,mean,16.329299908154873
2024-07-02,feather river,upper feather hfc,interpolated,interpolated,max,19.470061144129506
2024-07-02,feather river,upper feather hfc,interpolated,interpolated,min,16.056478785278728
2024-07-03,feather river,upper feather hfc,interpolated,interpolated,mean,16.53508193221886
2024-07-03,feather river,upper feather hfc,interpolated,interpolated,max,19.736668673112813
2024-07-03,feather river,upper feather hfc,interpolated,interpolated,min,16.201463798527104
2024-07-04,feather river,upper feather hfc,interpolated,interpolated,mean,16.809606019957712
2024-07-04,feather river,upper feather hfc,interpolated,interpolated,max,20.003276202096124
2024-07-04,feather river,upper feather hfc,interpolated,interpolated,min,16.4917249186082
2024-07-05,feather river,upper feather hfc,interpolated,interpolated,mean,17.084130107696566
2024-07-05,feather river,upper feather hfc,interpolated,interpolated,max,20.26988373107943
2024-07-05,feather river,upper feather hfc,interpolated,interpolated,min,16.78198603868929
2024-07-06,feather river,upper feather hfc,interpolated,interpolated,mean,17.461767290947726
2024-07-06,feather river,upper feather hfc,interpolated,interpolated,max,20.669907442531212
2024-07-06,feather river,upper feather hfc,interpolated,interpolated,min,17.14488521218675
2024-07-07,feather river,upper feather hfc,interpolated,interpolated,mean,17.805033442361452
2024-07-07,feather river,upper feather hfc,interpolated,interpolated,max,20.869806880280283
2024-07-07,feather river,upper feather hfc,interpolated,interpolated,min,17.653060492516932
2024-07-08,feather river,upper feather hfc,interpolated,interpolated,mean,18.079557530100303
2024-07-08,feather river,upper feather hfc,interpolated,interpolated,max,21.069706318029354
2024-07-08,feather river,upper feather hfc,interpolated,interpolated,min,18.01595966601439
2024-07-09,feather river,upper feather hfc,interpolated,interpolated,mean,17.976000267627384
2024-07-09,feather river,upper feather hfc,interpolated,interpolated,max,20.80264911713877
2024-07-09,feather river,upper feather hfc,interpolated,interpolated,min,18.088306625846396
2024-07-10,feather river,upper feather hfc,interpolated,interpolated,mean,17.769329909642153
2024-07-10,feather river,upper feather hfc,interpolated,interpolated,max,20.735716189950892
2024-07-10,feather river,upper feather hfc,interpolated,interpolated,min,17.724825265180236
2024-07-11,feather river,upper feather hfc,interpolated,interpolated,mean,17.700143679006665
2024-07-11,feather river,upper feather hfc,interpolated,interpolated,max,20.66878326276302
2024-07-11,feather river,upper feather hfc,interpolated,interpolated,min,17.651896118179522
2024-07-12,feather river,upper feather hfc,interpolated,interpolated,mean,17.73407054388348
2024-07-12,feather river,upper feather hfc,interpolated,interpolated,max,20.735266518043616
2024-07-12,feather river,upper feather hfc,interpolated,interpolated,min,17.65160502459517
2024-07-13,feather river,upper feather hfc,interpolated,interpolated,mean,17.18368986752391
2024-07-13,feather river,upper feather hfc,interpolated,interpolated,max,19.601004131107956
2024-07-13,feather river,upper feather hfc,interpolated,interpolated,min,17.72395198442718
2024-07-14,feather river,upper feather hfc,interpolated,interpolated,mean,17.35510085975046
2024-07-14,feather river,upper feather hfc,interpolated,interpolated,max,19.800903568857027
2024-07-14,feather river,upper feather hfc,interpolated,interpolated,min,17.86893699767555
2024-07-15,feather river,upper feather hfc,interpolated,interpolated,mean,17.423398756464707
2024-07-15,feather river,upper feather hfc,interpolated,interpolated,max,20.267635371543044
2024-07-15,feather river,upper feather hfc,interpolated,interpolated,min,17.505455637009387
2024-07-16,feather river,upper feather hfc,interpolated,interpolated,mean,17.422954589504087
2024-07-16,feather river,upper feather hfc,interpolated,interpolated,max,20.20070244435517
2024-07-16,feather river,upper feather hfc,interpolated,interpolated,min,17.5778025968414
2024-07-17,feather river,upper feather hfc,interpolated,interpolated,mean,16.872573913144514
2024-07-17,feather river,upper feather hfc,interpolated,interpolated,max,19.80022906099611
2024-07-17,feather river,upper feather hfc,interpolated,interpolated,min,16.85113096909343
2024-07-18,feather river,upper feather hfc,interpolated,interpolated,mean,16.872129746183894
2024-07-18,feather river,upper feather hfc,interpolated,interpolated,max,19.80000422504247
2024-07-18,feather river,upper feather hfc,interpolated,interpolated,min,16.850839875509077
2024-07-19,feather river,upper feather hfc,interpolated,interpolated,mean,16.906056611060713
2024-07-19,feather river,upper feather hfc,interpolated,interpolated,max,19.799779389088833
2024-07-19,feather river,upper feather hfc,interpolated,interpolated,min,16.923186835341088
2024-07-20,feather river,upper feather hfc,interpolated,interpolated,mean,16.939983475937524
2024-07-20,feather river,upper feather hfc,interpolated,interpolated,max,19.866262644369428
2024-07-20,feather river,upper feather hfc,interpolated,interpolated,min,16.922895741756733
2024-07-21,feather river,upper feather hfc,interpolated,interpolated,mean,17.317620659188684
2024-07-21,feather river,upper feather hfc,interpolated,interpolated,max,20.26628635582121
2024-07-21,feather river,upper feather hfc,interpolated,interpolated,min,17.285794915254193
2024-07-22,feather river,upper feather hfc,interpolated,interpolated,mean,17.592144746927538
2024-07-22,feather river,upper feather hfc,interpolated,interpolated,max,20.59960197603876
2024-07-22,feather river,upper feather hfc,interpolated,interpolated,min,17.503417981918922
2024-07-23,feather river,upper feather hfc,interpolated,interpolated,mean,17.935410898341264
2024-07-23,feather river,upper feather hfc,interpolated,interpolated,max,20.79950141378783
2024-07-23,feather river,upper feather hfc,interpolated,interpolated,min,18.011593262249107
2024-07-24,feather river,upper feather hfc,interpolated,interpolated,mean,17.93496673138064
2024-07-24,feather river,upper feather hfc,interpolated,interpolated,max,20.53244421289724
2024-07-24,feather river,upper feather hfc,interpolated,interpolated,min,18.3018543823302
2024-07-25,feather river,upper feather hfc,interpolated,interpolated,mean,17.865780500745153
2024-07-25,feather river,upper feather hfc,interpolated,interpolated,max,20.5322193769436
2024-07-25,feather river,upper feather hfc,interpolated,interpolated,min,18.156287181913125
2024-07-26,feather river,upper feather hfc,interpolated,interpolated,mean,17.384141888060448
2024-07-26,feather river,upper feather hfc,interpolated,interpolated,max,20.19845408481878
2024-07-26,feather river,upper feather hfc,interpolated,interpolated,min,17.502253607581515
2024-07-27,feather river,upper feather hfc,interpolated,interpolated,mean,16.524421925163967
2024-07-27,feather river,upper feather hfc,interpolated,interpolated,max,18.73065124171194
2024-07-27,feather river,upper feather hfc,interpolated,interpolated,min,17.28404835374808
2024-07-28,feather river,upper feather hfc,interpolated,interpolated,mean,16.24900950350387
2024-07-28,feather river,upper feather hfc,interpolated,interpolated,max,19.063966861929483
2024-07-28,feather river,upper feather hfc,interpolated,interpolated,min,16.339462565751024
2024-07-29,feather river,upper feather hfc,interpolated,interpolated,mean,16.214194304705817
2024-07-29,feather river,upper feather hfc,interpolated,interpolated,max,19.06374202597584
2024-07-29,feather river,upper feather hfc,interpolated,interpolated,min,16.26653341875031
2024-07-30,feather river,upper feather hfc,interpolated,interpolated,mean,16.076266010395457
2024-07-30,feather river,upper feather hfc,interpolated,interpolated,max,18.93010100755373
2024-07-30,feather river,upper feather hfc,interpolated,interpolated,min,16.120966218333233
2024-07-31,feather river,upper feather hfc,interpolated,interpolated,mean,15.800853588735364
2024-07-31,feather river,upper feather hfc,interpolated,interpolated,max,18.262795259257725
2024-07-31,feather river,upper feather hfc,interpolated,interpolated,min,16.265951231581603
2024-08-01,feather river,upper feather hfc,interpolated,interpolated,mean,16.31597489933626
2024-08-01,feather river,upper feather hfc,interpolated,interpolated,max,19.1964837005834
2024-08-01,feather river,upper feather hfc,interpolated,interpolated,min,16.338298191413614
2024-08-02,feather river,upper feather hfc,interpolated,interpolated,mean,15.868707318488992
2024-08-02,feather river,upper feather hfc,interpolated,interpolated,max,18.329053678584685
2024-08-02,feather river,upper feather hfc,interpolated,interpolated,min,16.338007097829262
2024-08-03,feather river,upper feather hfc,interpolated,interpolated,mean,16.040118310715545
2024-08-03,feather river,upper feather hfc,interpolated,interpolated,max,18.328828842631047
2024-08-03,feather river,upper feather hfc,interpolated,interpolated,min,16.70090627132672
2024-08-04,feather river,upper feather hfc,interpolated,interpolated,mean,16.452126525804132
2024-08-04,feather river,upper feather hfc,interpolated,interpolated,max,19.395933466425195
2024-08-04,feather river,upper feather hfc,interpolated,interpolated,min,16.41006296407692
2024-08-05,feather river,upper feather hfc,interpolated,interpolated,mean,16.48605339068095
2024-08-05,feather river,upper feather hfc,interpolated,interpolated,max,19.395708630471553
2024-08-05,feather river,upper feather hfc,interpolated,interpolated,min,16.482409923908932
2024-08-06,feather river,upper feather hfc,interpolated,interpolated,mean,16.451238191882894
2024-08-06,feather river,upper feather hfc,interpolated,interpolated,max,19.395483794517915
2024-08-06,feather river,upper feather hfc,interpolated,interpolated,min,16.409480776908214
2024-08-07,feather river,upper feather hfc,interpolated,interpolated,mean,16.210196802060235
2024-08-07,feather river,upper feather hfc,interpolated,interpolated,max,19.12842659362733
2024-08-07,feather river,upper feather hfc,interpolated,interpolated,min,16.19127552307478
2024-08-08,feather river,upper feather hfc,interpolated,interpolated,mean,16.175381603262178
2024-08-08,feather river,upper feather hfc,interpolated,interpolated,max,18.99478557520522
2024-08-08,feather river,upper feather hfc,interpolated,interpolated,min,16.26362248290679
2024-08-09,feather river,upper feather hfc,interpolated,interpolated,mean,16.209308468138993
2024-08-09,feather river,upper feather hfc,interpolated,interpolated,max,19.06126883048582
2024-08-09,feather river,upper feather hfc,interpolated,interpolated,min,16.26333138932244
2024-08-10,feather river,upper feather hfc,interpolated,interpolated,mean,16.174493269340935
2024-08-10,feather river,upper feather hfc,interpolated,interpolated,max,19.06104399453218
2024-08-10,feather river,upper feather hfc,interpolated,interpolated,min,16.190402242321724
2024-08-11,feather river,upper feather hfc,interpolated,interpolated,mean,16.242791166055184
2024-08-11,feather river,upper feather hfc,interpolated,interpolated,max,19.06081915857854
2024-08-11,feather river,upper feather hfc,interpolated,interpolated,min,16.335387255570094
2024-08-12,feather river,upper feather hfc,interpolated,interpolated,mean,16.070491839907394
2024-08-12,feather river,upper feather hfc,interpolated,interpolated,max,18.793761957687956
2024-08-12,feather river,upper feather hfc,interpolated,interpolated,min,16.26245810856938
2024-08-13,feather river,upper feather hfc,interpolated,interpolated,mean,15.829450450084732
2024-08-13,feather river,upper feather hfc,interpolated,interpolated,max,18.59341284803161
2024-08-13,feather river,upper feather hfc,interpolated,interpolated,min,15.971614801319582
2024-08-14,feather river,upper feather hfc,interpolated,interpolated,mean,15.897748346798979
2024-08-14,feather river,upper feather hfc,interpolated,interpolated,max,18.72660419454644
2024-08-14,feather river,upper feather hfc,interpolated,interpolated,min,15.97132370773523
2024-08-15,feather river,upper feather hfc,interpolated,interpolated,mean,16.000417275350664
2024-08-15,feather river,upper feather hfc,interpolated,interpolated,max,18.859795541061274
2024-08-15,feather river,upper feather hfc,interpolated,interpolated,min,16.043670667567234
2024-08-16,feather river,upper feather hfc,interpolated,interpolated,mean,15.896860012877738
2024-08-16,feather river,upper feather hfc,interpolated,interpolated,max,18.726154522639163
2024-08-16,feather river,upper feather hfc,interpolated,interpolated,min,15.970741520566525
2024-08-17,feather river,upper feather hfc,interpolated,interpolated,mean,15.862044814079685
2024-08-17,feather river,upper feather hfc,interpolated,interpolated,max,18.592513504217052
2024-08-17,feather river,upper feather hfc,interpolated,interpolated,min,16.04308848039853
2024-08-18,feather river,upper feather hfc,interpolated,interpolated,mean,15.9990847744688
2024-08-18,feather river,upper feather hfc,interpolated,interpolated,max,18.658996759497654
2024-08-18,feather river,upper feather hfc,interpolated,interpolated,min,16.260711547063266
2024-08-19,feather river,upper feather hfc,interpolated,interpolated,mean,15.517446161784102
2024-08-19,feather river,upper feather hfc,interpolated,interpolated,max,18.32523146737283
2024-08-19,feather river,upper feather hfc,interpolated,interpolated,min,15.606677972731658
2024-08-20,feather river,upper feather hfc,interpolated,interpolated,mean,15.345146835636308
2024-08-20,feather river,upper feather hfc,interpolated,interpolated,max,18.12488235771648
2024-08-20,feather river,upper feather hfc,interpolated,interpolated,min,15.461110772314584
2024-08-21,feather river,upper feather hfc,interpolated,interpolated,mean,15.379073700513121
2024-08-21,feather river,upper feather hfc,interpolated,interpolated,max,18.191365612997078
2024-08-21,feather river,upper feather hfc,interpolated,interpolated,min,15.460819678730232
2024-08-22,feather river,upper feather hfc,interpolated,interpolated,mean,15.138032310690459
2024-08-22,feather river,upper feather hfc,interpolated,interpolated,max,17.857600320872255
2024-08-22,feather river,upper feather hfc,interpolated,interpolated,min,15.315252478313155
2024-08-23,feather river,upper feather hfc,interpolated,interpolated,mean,14.75950679351806
2024-08-23,feather river,upper feather hfc,interpolated,interpolated,max,16.923462207639304
2024-08-23,feather river,upper feather hfc,interpolated,interpolated,min,15.532875544977887
2024-08-24,feather river,upper feather hfc,interpolated,interpolated,mean,14.484094371857966
2024-08-24,feather river,upper feather hfc,interpolated,interpolated,max,16.789821189217193
2024-08-24,feather river,upper feather hfc,interpolated,interpolated,min,15.096756130895367
2024-08-25,feather river,upper feather hfc,interpolated,interpolated,mean,13.899342663660958
2024-08-25,feather river,upper feather hfc,interpolated,interpolated,max,16.789596353263555
2024-08-25,feather river,upper feather hfc,interpolated,interpolated,min,13.861618129232863
2024-08-26,feather river,upper feather hfc,interpolated,interpolated,mean,14.208237783237246
2024-08-26,feather river,upper feather hfc,interpolated,interpolated,max,17.189620064715335
2024-08-26,feather river,upper feather hfc,interpolated,interpolated,min,14.079241195897595
2024-08-27,feather river,upper feather hfc,interpolated,interpolated,mean,14.792101157513011
2024-08-27,feather river,upper feather hfc,interpolated,interpolated,max,17.723059958635588
2024-08-27,feather river,upper feather hfc,interpolated,interpolated,min,14.7326925830605
2024-08-28,feather river,upper feather hfc,interpolated,interpolated,mean,15.066625245251869
2024-08-28,feather river,upper feather hfc,interpolated,interpolated,max,17.92295939638466
2024-08-28,feather river,upper feather hfc,interpolated,interpolated,min,15.095591756557958
2024-08-29,feather river,upper feather hfc,interpolated,interpolated,mean,15.203665205640986
2024-08-29,feather river,upper feather hfc,interpolated,interpolated,max,17.98944265166526
2024-08-29,feather river,upper feather hfc,interpolated,interpolated,min,15.31321482322269
2024-08-30,feather river,upper feather hfc,interpolated,interpolated,mean,15.375076197867537
2024-08-30,feather river,upper feather hfc,interpolated,interpolated,max,18.122633998180092
2024-08-30,feather river,upper feather hfc,interpolated,interpolated,min,15.530837889887422
2024-08-31,feather river,upper feather hfc,interpolated,interpolated,mean,15.546487190094089
2024-08-31,feather river,upper feather hfc,interpolated,interpolated,max,18.322533435929167
2024-08-31,feather river,upper feather hfc,interpolated,interpolated,min,15.675822903135794
2024-09-01,feather river,upper feather hfc,interpolated,interpolated,mean,15.580414054970902
2024-09-01,feather river,upper feather hfc,interpolated,interpolated,max,18.25560050874129
2024-09-01,feather river,upper feather hfc,interpolated,interpolated,min,15.820807916384169
2024-09-02,feather river,upper feather hfc,interpolated,interpolated,mean,15.305001633310805
2024-09-02,feather river,upper feather hfc,interpolated,interpolated,max,17.921835216616465
2024-09-02,feather river,upper feather hfc,interpolated,interpolated,min,15.60260266255073
2024-09-03,feather river,upper feather hfc,interpolated,interpolated,mean,14.857734052463538
2024-09-03,feather river,upper feather hfc,interpolated,interpolated,max,17.72148610696012
2024-09-03,feather river,upper feather hfc,interpolated,interpolated,min,14.87593103480276
2024-09-04,feather river,upper feather hfc,interpolated,interpolated,mean,15.063516076527524
2024-09-04,feather river,upper feather hfc,interpolated,interpolated,max,17.854677453474952
2024-09-04,feather river,upper feather hfc,interpolated,interpolated,min,15.166192154883854
2024-09-05,feather river,upper feather hfc,interpolated,interpolated,mean,15.475524291616116
2024-09-05,feather river,upper feather hfc,interpolated,interpolated,max,18.187993073692496
2024-09-05,feather river,upper feather hfc,interpolated,interpolated,min,15.674367435214034
2024-09-06,feather river,upper feather hfc,interpolated,interpolated,mean,15.64693528384267
2024-09-06,feather river,upper feather hfc,interpolated,interpolated,max,18.321184420207334
2024-09-06,feather river,upper feather hfc,interpolated,interpolated,min,15.891990501878766
2024-09-07,feather river,upper feather hfc,interpolated,interpolated,mean,15.783975244231788
2024-09-07,feather river,upper feather hfc,interpolated,interpolated,max,18.320959584253696
2024-09-07,feather river,upper feather hfc,interpolated,interpolated,min,16.182251621959864
2024-09-08,feather river,upper feather hfc,interpolated,interpolated,mean,15.371078695221954
2024-09-08,feather river,upper feather hfc,interpolated,interpolated,max,17.987194292128873
2024-09-08,feather river,upper feather hfc,interpolated,interpolated,min,15.673494154460977
2024-09-09,feather river,upper feather hfc,interpolated,interpolated,mean,15.370634528261332
2024-09-09,feather river,upper feather hfc,interpolated,interpolated,max,18.05367754740947
2024-09-09,feather river,upper feather hfc,interpolated,interpolated,min,15.600565007460265
2024-09-10,feather river,upper feather hfc,interpolated,interpolated,mean,15.438932424975581
2024-09-10,feather river,upper feather hfc,interpolated,interpolated,max,18.05345271145583
2024-09-10,feather river,upper feather hfc,interpolated,interpolated,min,15.745550020708635
2024-09-11,feather river,upper feather hfc,interpolated,interpolated,mean,15.026035875965748
2024-09-11,feather river,upper feather hfc,interpolated,interpolated,max,17.586271236862537
2024-09-11,feather river,upper feather hfc,interpolated,interpolated,min,15.382068660042474
2024-09-12,feather river,upper feather hfc,interpolated,interpolated,mean,14.716252422468218
2024-09-12,feather river,upper feather hfc,interpolated,interpolated,max,17.319214035971953
2024-09-12,feather river,upper feather hfc,interpolated,interpolated,min,15.018587299376314
2024-09-13,feather river,upper feather hfc,interpolated,interpolated,mean,14.406468968970689
2024-09-13,feather river,upper feather hfc,interpolated,interpolated,max,17.118864926315602
2024-09-13,feather river,upper feather hfc,interpolated,interpolated,min,14.582467885293791
2024-09-14,feather river,upper feather hfc,interpolated,interpolated,mean,14.406024802010068
2024-09-14,feather river,upper feather hfc,interpolated,interpolated,max,17.051931999127728
2024-09-14,feather river,upper feather hfc,interpolated,interpolated,min,14.654814845125802
2024-09-15,feather river,upper feather hfc,interpolated,interpolated,mean,14.19935444402484
2024-09-15,feather river,upper feather hfc,interpolated,interpolated,max,16.384626250831722
2024-09-15,feather river,upper feather hfc,interpolated,interpolated,min,14.945075965206897
2024-09-16,feather river,upper feather hfc,interpolated,interpolated,mean,13.648973767665268
2024-09-16,feather river,upper feather hfc,interpolated,interpolated,max,15.717320502535717
2024-09-16,feather river,upper feather hfc,interpolated,interpolated,min,14.508956551124374
2024-09-17,feather river,upper feather hfc,interpolated,interpolated,mean,13.88912682356669
2024-09-17,feather river,upper feather hfc,interpolated,interpolated,max,16.1173442139875
2024-09-17,feather river,upper feather hfc,interpolated,interpolated,min,14.581303510956381
2024-09-18,feather river,upper feather hfc,interpolated,interpolated,mean,13.544972338231725
2024-09-18,feather river,upper feather hfc,interpolated,interpolated,max,15.783578921862677
2024-09-18,feather river,upper feather hfc,interpolated,interpolated,min,14.217822150290221
2024-09-19,feather river,upper feather hfc,interpolated,interpolated,mean,13.853867457808013
2024-09-19,feather river,upper feather hfc,interpolated,interpolated,max,16.450434998251406
2024-09-19,feather river,upper feather hfc,interpolated,interpolated,min,14.144893003289509
2024-09-20,feather river,upper feather hfc,interpolated,interpolated,mean,14.059649481872
2024-09-20,feather river,upper feather hfc,interpolated,interpolated,max,16.650334436000477
2024-09-20,feather river,upper feather hfc,interpolated,interpolated,min,14.36251606995424
2024-09-21,feather river,upper feather hfc,interpolated,interpolated,mean,14.12794737858625
