projectDescriptionID,trapVisitID,siteName,subSiteName,visitTime,visitType,fishProcessed,trapFunctioning,counterAtEnd,rpmRevolutionsAtStart,rpmRevolutionsAtEnd,includeCatch,discharge,waterVel,waterTemp,turbidity
NA,NA,parrot-phelan,canal trap box,2014-12-24T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-24T07:30:00Z,end trapping,not recorded,not recorded,NA,1.9,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-27T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-27T11:25:00Z,continue trapping,not recorded,not recorded,NA,2.2,2.2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-28T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-28T08:45:00Z,continue trapping,not recorded,not recorded,NA,2,2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-29T08:10:00Z,continue trapping,not recorded,not recorded,NA,2.1,2.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-29T08:50:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-30T07:50:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-30T08:00:00Z,continue trapping,not recorded,not recorded,NA,1.6,1.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2014-12-31T07:00:00Z,continue trapping,not recorded,not recorded,NA,2.4,2.4,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2014-12-31T07:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-01T10:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-01T10:00:00Z,continue trapping,not recorded,not recorded,NA,3624,3624,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-02T08:00:00Z,continue trapping,not recorded,not recorded,NA,1.5,1.5,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-02T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-03T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-03T08:30:00Z,continue trapping,not recorded,not recorded,NA,2.9,2.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-04T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-04T08:25:00Z,continue trapping,not recorded,not recorded,NA,2.3,2.3,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-05T08:40:00Z,continue trapping,not recorded,not recorded,NA,2.2,2.2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-05T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-06T08:20:00Z,continue trapping,not recorded,not recorded,NA,2.2,2.2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-06T08:40:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-07T09:40:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-07T09:40:00Z,continue trapping,not recorded,not recorded,NA,2.5,2.5,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-08T07:20:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-08T07:40:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-09T07:40:00Z,continue trapping,not recorded,not recorded,NA,2.5,2.5,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-09T07:45:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-10T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-10T09:30:00Z,continue trapping,not recorded,not recorded,NA,2.7,2.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-11T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-11T08:45:00Z,continue trapping,not recorded,not recorded,NA,2.5,2.5,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-12T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-12T08:30:00Z,continue trapping,not recorded,not recorded,NA,2.7,2.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-13T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-13T09:15:00Z,continue trapping,not recorded,not recorded,NA,2.5,2.5,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-14T07:15:00Z,continue trapping,not recorded,not recorded,NA,2.3,2.3,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-14T08:05:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-15T08:40:00Z,continue trapping,not recorded,not recorded,NA,2.9,2.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-15T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-16T08:20:00Z,continue trapping,not recorded,not recorded,NA,2.6,2.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-16T08:45:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-17T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-17T08:30:00Z,continue trapping,not recorded,not recorded,NA,2.2,2.2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-18T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-18T08:20:00Z,continue trapping,not recorded,not recorded,NA,2.5,2.5,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-19T08:15:00Z,continue trapping,not recorded,not recorded,NA,2.6,2.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-19T08:35:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-20T08:30:00Z,continue trapping,not recorded,not recorded,NA,2.5,2.5,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-20T09:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-21T08:20:00Z,continue trapping,not recorded,not recorded,NA,2.4,2.4,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-21T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-22T07:20:00Z,continue trapping,not recorded,not recorded,NA,2.6,2.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-22T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-23T08:15:00Z,continue trapping,not recorded,not recorded,NA,2.7,2.7,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-23T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-24T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-24T09:00:00Z,continue trapping,not recorded,not recorded,NA,2,2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-25T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-25T08:30:00Z,continue trapping,not recorded,not recorded,NA,2.2,2.2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-26T08:15:00Z,continue trapping,not recorded,not recorded,NA,3.2,3.2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-26T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-27T07:30:00Z,continue trapping,not recorded,not recorded,NA,2.4,2.4,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-27T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-28T08:30:00Z,continue trapping,not recorded,not recorded,NA,2.6,2.6,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-28T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-29T08:40:00Z,continue trapping,not recorded,not recorded,NA,2.4,2.4,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-29T09:45:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-30T08:15:00Z,continue trapping,not recorded,not recorded,NA,2.1,2.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-30T09:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-01-31T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-01-31T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.8,1.8,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-01T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-01T09:00:00Z,continue trapping,not recorded,not recorded,NA,1.9,1.9,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-02T08:20:00Z,continue trapping,not recorded,not recorded,NA,2.4,2.4,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-02T08:40:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-03T08:15:00Z,continue trapping,not recorded,not recorded,NA,2,2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-03T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-04T08:20:00Z,continue trapping,not recorded,not recorded,NA,2.1,2.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-04T08:50:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-05T08:20:00Z,continue trapping,not recorded,not recorded,NA,2,2,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-05T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-06T07:35:00Z,continue trapping,not recorded,not recorded,NA,2.1,2.1,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-06T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-11T08:15:00Z,continue trapping,not recorded,not recorded,NA,1.4,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-11T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-12T08:30:00Z,continue trapping,not recorded,not recorded,NA,1,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-12T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-13T07:30:00Z,continue trapping,not recorded,not recorded,NA,1.5,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-13T07:50:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-14T10:00:00Z,continue trapping,not recorded,not recorded,NA,2.2,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-14T10:20:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-15T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-15T08:25:00Z,continue trapping,not recorded,not recorded,NA,2.2,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-16T08:15:00Z,continue trapping,not recorded,not recorded,NA,2.6,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-16T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-17T08:40:00Z,continue trapping,not recorded,not recorded,NA,2.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-17T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-18T08:15:00Z,continue trapping,not recorded,not recorded,NA,2.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-18T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-19T09:15:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-19T09:35:00Z,continue trapping,not recorded,not recorded,NA,2.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-20T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-20T08:15:00Z,continue trapping,not recorded,not recorded,NA,2.4,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-21T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-21T08:20:00Z,continue trapping,not recorded,not recorded,NA,2.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-22T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-22T09:00:00Z,continue trapping,not recorded,not recorded,NA,2.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-23T07:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-23T07:50:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-24T08:40:00Z,continue trapping,not recorded,not recorded,NA,2.7,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-24T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-25T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-25T08:45:00Z,continue trapping,not recorded,not recorded,NA,2.7,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-26T08:25:00Z,continue trapping,not recorded,not recorded,NA,3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-26T08:40:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-27T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-27T08:30:00Z,continue trapping,not recorded,not recorded,NA,2.8,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-02-28T08:45:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-02-28T09:00:00Z,continue trapping,not recorded,not recorded,NA,2.9,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-01T09:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-01T09:17:00Z,continue trapping,not recorded,not recorded,NA,3.6,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-02T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-02T08:30:00Z,continue trapping,not recorded,not recorded,NA,3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-03T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-03T08:00:00Z,continue trapping,not recorded,not recorded,NA,2.8,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-04T07:45:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-04T07:45:00Z,continue trapping,not recorded,not recorded,NA,3.2,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-05T08:20:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-05T08:37:00Z,continue trapping,not recorded,not recorded,NA,3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-06T08:50:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-06T08:50:00Z,continue trapping,not recorded,not recorded,NA,3.1,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-07T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-07T09:00:00Z,continue trapping,not recorded,not recorded,NA,3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-08T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-08T08:17:00Z,continue trapping,not recorded,not recorded,NA,2.5,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-09T08:20:00Z,continue trapping,not recorded,not recorded,NA,3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-09T08:40:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-10T08:40:00Z,continue trapping,not recorded,not recorded,NA,3.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-10T08:55:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-11T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-11T08:15:00Z,continue trapping,not recorded,not recorded,NA,2.9,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-12T08:20:00Z,continue trapping,not recorded,not recorded,NA,3.6,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-12T08:50:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-12T09:40:00Z,continue trapping,not recorded,not recorded,NA,3.5,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-14T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-14T08:30:00Z,continue trapping,not recorded,not recorded,NA,3.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-15T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-15T08:30:00Z,continue trapping,not recorded,not recorded,NA,2.8,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-16T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-16T08:30:00Z,continue trapping,not recorded,not recorded,NA,3.2,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-17T08:15:00Z,continue trapping,not recorded,not recorded,NA,3.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-17T08:39:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-18T08:15:00Z,continue trapping,not recorded,not recorded,NA,3.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-18T08:20:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-19T08:15:00Z,continue trapping,not recorded,not recorded,NA,3.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-19T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-20T08:20:00Z,continue trapping,not recorded,not recorded,NA,3.3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-20T08:35:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-21T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-21T08:30:00Z,continue trapping,not recorded,not recorded,NA,2.7,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-22T08:15:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-22T08:30:00Z,continue trapping,not recorded,not recorded,NA,3,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-23T07:28:00Z,continue trapping,not recorded,not recorded,NA,3.2,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-23T07:45:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-24T08:10:00Z,continue trapping,not recorded,not recorded,NA,3.4,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-24T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-25T08:15:00Z,continue trapping,not recorded,not recorded,NA,3.4,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-25T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-26T08:45:00Z,continue trapping,not recorded,not recorded,NA,3.5,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-26T09:10:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-27T08:30:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-27T08:30:00Z,continue trapping,not recorded,not recorded,NA,3.8,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-28T08:00:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-28T08:25:00Z,continue trapping,not recorded,not recorded,NA,3.6,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-30T08:30:00Z,continue trapping,not recorded,not recorded,NA,3.5,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-30T08:45:00Z,continue trapping,not recorded,not recorded,NA,NA,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,canal trap box,2015-03-31T08:15:00Z,continue trapping,not recorded,not recorded,NA,3.5,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-03-31T08:40:00Z,continue trapping,not recorded,not recorded,NA,3.5,NA,Yes,NA,NA,NA,NA
NA,NA,parrot-phelan,pp rst,2015-04-01T08:30:00Z,continue trapping,not recorded,not recorded,NA,3.5,NA,Yes,NA,NA,NA,NA
