"FishID","ch","StudyID","fish_length","fish_weight","fish_type","fish_release_date","release_location","fish_k","year","rl","WY2","WY3","firstCap","length.z","weight.z","k.z","lastCap","dist_rlwoodson","dist_woodsonbutte","dist_buttesac","dist_sacdelta","dist_rlwoodson.z","dist_woodsonbutte.z","dist_buttesac.z","dist_sacdelta.z"
"CFC2013-090",11000,"ColemanFall_2013",87,7,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.00106301717683898,2013,"1S",0,1,1,0.0174795507798112,-0.324008285360209,-0.85031318326444,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-091",11000,"ColemanFall_2013",85,6.2,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.00100956645634032,2013,"1S",0,1,1,-0.306375807040202,-0.736262843240576,-1.4031037337742,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-092",11100,"ColemanFall_2013",86,6.1,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.0009590350535173,2013,"1S",0,1,1,-0.144448128130196,-0.787794662975622,-1.92570252615657,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-093",11110,"ColemanFall_2013",85,6,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.000976999796458376,2013,"1S",0,1,1,-0.306375807040202,-0.839326482710668,-1.73991007944086,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-094",11100,"ColemanFall_2013",90,7.9,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.00108367626886145,2013,"1S",0,1,1,0.503262587509831,0.139778092255204,-0.636655617087774,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-095",11100,"ColemanFall_2013",84,6.1,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.00102918151387539,2013,"1S",0,1,1,-0.468303485950209,-0.787794662975622,-1.20024363475338,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-096",11000,"ColemanFall_2013",90,7.5,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.00102880658436214,2013,"1S",0,1,1,0.503262587509831,-0.0663491866849798,-1.20412117821956,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-097",11110,"ColemanFall_2013",82,6,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.00108820243467158,2013,"1S",0,1,1,-0.792158843770223,-0.839326482710668,-0.589845739381021,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-098",11000,"ColemanFall_2013",85,6.3,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.00102584978628129,2013,"1S",0,1,1,-0.306375807040202,-0.68473102350553,-1.23470056094089,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-099",10010,"ColemanFall_2013",86,6.1,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.0009590350535173,2013,"1S",0,1,1,-0.144448128130196,-0.787794662975622,-1.92570252615657,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-100",11110,"ColemanFall_2013",89,7,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.000992951463113981,2013,"1S",0,1,1,0.341334908599825,-0.324008285360209,-1.57493698815538,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-101",11000,"ColemanFall_2013",84,6.2,"CNFH Fall Chinook","4/10/2013 11:20:00","BattleCk_CNFH_Rel",0.00104605334197171,2013,"1S",0,1,1,-0.468303485950209,-0.736262843240576,-1.02575417877487,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-102",10000,"ColemanFall_2013",86,6.9,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00108481014250318,2013,"1S",0,1,1,-0.144448128130196,-0.375540105095255,-0.624929028020821,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-103",10000,"ColemanFall_2013",86,6.3,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.000990478825763769,2013,"1S",0,1,1,-0.144448128130196,-0.68473102350553,-1.60050915162264,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-104",11100,"ColemanFall_2013",84,6.4,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00107979699816435,2013,"1S",0,1,1,-0.468303485950209,-0.633199203770484,-0.676775266817847,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-105",10100,"ColemanFall_2013",87,7.1,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00107820313650811,2013,"1S",0,1,1,0.0174795507798112,-0.272476465625163,-0.693259079461896,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-106",10000,"ColemanFall_2013",84,6,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00101230968577907,2013,"1S",0,1,1,-0.468303485950209,-0.839326482710668,-1.3747330907319,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-107",11100,"ColemanFall_2013",85,6.6,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00107469977610421,2013,"1S",0,1,1,-0.306375807040202,-0.530135564300393,-0.729491042440853,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-108",10000,"ColemanFall_2013",84,6,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00101230968577907,2013,"1S",0,1,1,-0.468303485950209,-0.839326482710668,-1.3747330907319,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-109",10100,"ColemanFall_2013",88,6.3,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.000924469383921863,2013,"1S",0,1,1,0.179407229689818,-0.68473102350553,-2.28318274992416,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-110",11100,"ColemanFall_2013",86,6.9,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00108481014250318,2013,"1S",0,1,1,-0.144448128130196,-0.375540105095255,-0.624929028020821,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-111",11111,"ColemanFall_2013",83,6.1,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00106683083036166,2013,"1S",0,1,1,-0.630231164860216,-0.787794662975622,-0.810872150279513,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-112",11100,"ColemanFall_2013",86,6.4,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.001006200711887,2013,"1S",0,1,1,-0.144448128130196,-0.633199203770484,-1.43791246435572,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-113",10000,"ColemanFall_2013",85,6.5,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00105841644616324,2013,"1S",0,1,1,-0.306375807040202,-0.581667384035438,-0.897894215274162,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-114",11000,"ColemanFall_2013",86,6.2,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.000974756939640535,2013,"1S",0,1,1,-0.144448128130196,-0.736262843240576,-1.7631058388896,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-115",10110,"ColemanFall_2013",88,7.3,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00107121055597295,2013,"1S",0,1,1,0.179407229689818,-0.169412826155072,-0.765576765873847,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-116",11100,"ColemanFall_2013",90,7.7,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.0010562414266118,2013,"1S",0,1,1,0.503262587509831,0.0367144527851121,-0.920388397653614,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-117",11100,"ColemanFall_2013",84,6.5,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00109666882626066,2013,"1S",0,1,1,-0.468303485950209,-0.581667384035438,-0.502285810839438,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-118",10000,"ColemanFall_2013",85,6.7,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00109098310604519,2013,"1S",0,1,1,-0.306375807040202,-0.478603744565347,-0.561087869607438,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-119",11100,"ColemanFall_2013",84,6,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00101230968577907,2013,"1S",0,1,1,-0.468303485950209,-0.839326482710668,-1.3747330907319,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-120",10100,"ColemanFall_2013",90,7.4,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00101508916323731,2013,"1S",0,1,1,0.503262587509831,-0.117881006420025,-1.34598756850253,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-121",10000,"ColemanFall_2013",82,6.2,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00112447584916063,2013,"1S",0,1,1,-0.792158843770223,-0.736262843240576,-0.214703915712371,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-122",11100,"ColemanFall_2013",86,6.4,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.001006200711887,2013,"1S",0,1,1,-0.144448128130196,-0.633199203770484,-1.43791246435572,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-123",11100,"ColemanFall_2013",88,6.5,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.000953817618332081,2013,"1S",0,1,1,0.179407229689818,-0.581667384035438,-1.97966155311409,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-124",11100,"ColemanFall_2013",85,7.5,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00122124974557297,2013,"1S",0,1,1,-0.306375807040202,-0.0663491866849798,0.786137513059253,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-125",11000,"ColemanFall_2013",87,6.5,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00098708737849334,2013,"1S",0,1,1,0.0174795507798112,-0.581667384035438,-1.63558370227706,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-126",10000,"ColemanFall_2013",85,6.5,"CNFH Fall Chinook","4/10/2013 12:20:00","BattleCk_CNFH_Rel",0.00105841644616324,2013,"1S",0,1,1,-0.306375807040202,-0.581667384035438,-0.897894215274162,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-127",10000,"ColemanFall_2013",88,6.3,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.000924469383921863,2013,"1S",0,1,1,0.179407229689818,-0.68473102350553,-2.28318274992416,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-128",10100,"ColemanFall_2013",85,6.5,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00105841644616324,2013,"1S",0,1,1,-0.306375807040202,-0.581667384035438,-0.897894215274162,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-129",11110,"ColemanFall_2013",86,6.7,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00105336637025671,2013,"1S",0,1,1,-0.144448128130196,-0.478603744565347,-0.950122402554757,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-130",11100,"ColemanFall_2013",82,6.3,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00114261255640516,2013,"1S",0,1,1,-0.792158843770223,-0.68473102350553,-0.0271330038779942,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-131",11000,"ColemanFall_2013",90,7.1,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.000973936899862826,2013,"1S",0,1,1,0.503262587509831,-0.272476465625163,-1.77158673935138,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-132",10100,"ColemanFall_2013",83,6.2,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00108431986036758,2013,"1S",0,1,1,-0.630231164860216,-0.736262843240576,-0.629999555211379,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-133",11100,"ColemanFall_2013",83,6,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00104934180035573,2013,"1S",0,1,1,-0.630231164860216,-0.839326482710668,-0.991744745347752,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-134",10000,"ColemanFall_2013",84,6.1,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00102918151387539,2013,"1S",0,1,1,-0.468303485950209,-0.787794662975622,-1.20024363475338,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-135",11010,"ColemanFall_2013",85,6.1,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.000993283126399349,2013,"1S",0,1,1,-0.306375807040202,-0.787794662975622,-1.57150690660752,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-136",11100,"ColemanFall_2013",86,7,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00110053202862641,2013,"1S",0,1,1,-0.144448128130196,-0.324008285360209,-0.462332340753903,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-137",10111,"ColemanFall_2013",86,7.2,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00113197580087288,2013,"1S",0,1,1,-0.144448128130196,-0.220944645890117,-0.137138966219965,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-138",11000,"ColemanFall_2013",86,6.2,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.000974756939640535,2013,"1S",0,1,1,-0.144448128130196,-0.736262843240576,-1.7631058388896,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-139",11000,"ColemanFall_2013",84,6.5,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00109666882626066,2013,"1S",0,1,1,-0.468303485950209,-0.581667384035438,-0.502285810839438,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-140",10110,"ColemanFall_2013",86,6.5,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00102192259801024,2013,"1S",0,1,1,-0.144448128130196,-0.581667384035438,-1.27531577708869,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-141",10110,"ColemanFall_2013",82,6.7,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00121515938538326,2013,"1S",0,1,1,-0.792158843770223,-0.478603744565347,0.723150643459301,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-142",11100,"ColemanFall_2013",82,6.1,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00110633914191611,2013,"1S",0,1,1,-0.792158843770223,-0.787794662975622,-0.402274827546644,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-143",11100,"ColemanFall_2013",86,6.5,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00102192259801024,2013,"1S",0,1,1,-0.144448128130196,-0.581667384035438,-1.27531577708869,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-144",11100,"ColemanFall_2013",87,6.3,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.000956715459155084,2013,"1S",0,1,1,0.0174795507798112,-0.68473102350553,-1.94969190988211,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-145",11100,"ColemanFall_2013",88,7.6,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00111523290758828,2013,"1S",0,1,1,0.179407229689818,-0.0148173669499341,-0.310294970658711,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-146",11100,"ColemanFall_2013",86,6.5,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00102192259801024,2013,"1S",0,1,1,-0.144448128130196,-0.581667384035438,-1.27531577708869,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-147",11100,"ColemanFall_2013",85,6.3,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00102584978628129,2013,"1S",0,1,1,-0.306375807040202,-0.68473102350553,-1.23470056094089,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-148",11000,"ColemanFall_2013",82,6.1,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.00110633914191611,2013,"1S",0,1,1,-0.792158843770223,-0.787794662975622,-0.402274827546644,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-149",11100,"ColemanFall_2013",88,6.5,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.000953817618332081,2013,"1S",0,1,1,0.179407229689818,-0.581667384035438,-1.97966155311409,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-150",11000,"ColemanFall_2013",86,6.4,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.001006200711887,2013,"1S",0,1,1,-0.144448128130196,-0.633199203770484,-1.43791246435572,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-151",11100,"ColemanFall_2013",88,6.2,"CNFH Fall Chinook","4/10/2013 13:20:00","BattleCk_CNFH_Rel",0.000909795266716754,2013,"1S",0,1,1,0.179407229689818,-0.736262843240576,-2.4349433483292,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-152",11110,"ColemanFall_2013",85,10.2,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00166089965397924,2013,"1S",0,1,1,-0.306375807040202,1.32500994616126,5.33302317955946,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-153",11100,"ColemanFall_2013",82,8.6,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00155975682302927,2013,"1S",0,1,1,-0.792158843770223,0.500500830400525,4.28699796831182,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-154",11110,"ColemanFall_2013",89,7.8,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00110643163032701,2013,"1S",0,1,1,0.341334908599825,0.0882462725201578,-0.401318306865535,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-155",11110,"ColemanFall_2013",83,8.8,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00153903464052173,2013,"1S",0,1,1,-0.630231164860216,0.603564469870617,4.0726879165625,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-156",11110,"ColemanFall_2013",84,7.7,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00129913076341648,2013,"1S",0,1,1,-0.468303485950209,0.0367144527851121,1.59158766090251,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-157",11100,"ColemanFall_2013",84,7.5,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00126538710722384,2013,"1S",0,1,1,-0.468303485950209,-0.0663491866849798,1.24260874894548,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-158",10100,"ColemanFall_2013",82,7.5,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00136025304333948,2013,"1S",0,1,1,-0.792158843770223,-0.0663491866849798,2.2237179381341,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-159",11100,"ColemanFall_2013",83,9.6,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00167894688056916,2013,"1S",0,1,1,-0.630231164860216,1.01581902775098,5.5196686771083,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-160",10000,"ColemanFall_2013",83,7,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00122423210041501,2013,"1S",0,1,1,-0.630231164860216,-0.324008285360209,0.816981205334422,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-161",11100,"ColemanFall_2013",88,6.3,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.000924469383921863,2013,"1S",0,1,1,0.179407229689818,-0.68473102350553,-2.28318274992416,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-162",11111,"ColemanFall_2013",88,8.2,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00120327761081893,2013,"1S",0,1,1,0.179407229689818,0.294373551460341,0.600268619771454,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-163",11111,"ColemanFall_2013",82,8,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00145093657956211,2013,"1S",0,1,1,-0.792158843770223,0.19130991199025,3.16157249730578,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-164",11000,"ColemanFall_2013",85,7.3,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00118868308569102,2013,"1S",0,1,1,-0.306375807040202,-0.169412826155072,0.449331167392529,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-165",11100,"ColemanFall_2013",83,8,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.0013991224004743,2013,"1S",0,1,1,-0.630231164860216,0.19130991199025,2.6257071560167,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-166",11100,"ColemanFall_2013",83,8.5,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00148656755050395,2013,"1S",0,1,1,-0.630231164860216,0.448969010665479,3.53007013135789,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-167",11100,"ColemanFall_2013",88,8.5,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00124729996243426,2013,"1S",0,1,1,0.179407229689818,0.448969010665479,1.05555041498659,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-168",11100,"ColemanFall_2013",82,7,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00126956950711684,2013,"1S",0,1,1,-0.792158843770223,-0.324008285360209,1.28586337896233,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-169",11100,"ColemanFall_2013",83,6.2,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00108431986036758,2013,"1S",0,1,1,-0.630231164860216,-0.736262843240576,-0.629999555211379,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-170",11100,"ColemanFall_2013",83,6.9,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00120674307040909,2013,"1S",0,1,1,-0.630231164860216,-0.375540105095255,0.636108610266286,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-171",10000,"ColemanFall_2013",85,7.8,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00127009973539589,2013,"1S",0,1,1,-0.306375807040202,0.0882462725201578,1.29134703155929,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-172",10000,"ColemanFall_2013",84,7,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00118102796674225,2013,"1S",0,1,1,-0.468303485950209,-0.324008285360209,0.37016146905302,1,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-173",11000,"ColemanFall_2013",85,6.1,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.000993283126399349,2013,"1S",0,1,1,-0.306375807040202,-0.787794662975622,-1.57150690660752,2,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-174",10110,"ColemanFall_2013",84,7,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00118102796674225,2013,"1S",0,1,1,-0.468303485950209,-0.324008285360209,0.37016146905302,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-175",11100,"ColemanFall_2013",83,6.8,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.00118925404040316,2013,"1S",0,1,1,-0.630231164860216,-0.427071924830301,0.455236015198049,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-176",10100,"ColemanFall_2013",86,8.7,"CNFH Fall Chinook","4/24/2013 8:20:00","BattleCk_CNFH_Rel",0.0013678040927214,2013,"1S",0,1,1,-0.144448128130196,0.55203265013557,2.30181134278451,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-177",11111,"ColemanFall_2013",82,6.7,"CNFH Fall Chinook","4/24/2013 9:20:00","BattleCk_CNFH_Rel",0.00121515938538326,2013,"1S",0,1,1,-0.792158843770223,-0.478603744565347,0.723150643459301,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-178",10100,"ColemanFall_2013",84,7,"CNFH Fall Chinook","4/24/2013 9:20:00","BattleCk_CNFH_Rel",0.00118102796674225,2013,"1S",0,1,1,-0.468303485950209,-0.324008285360209,0.37016146905302,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-179",10111,"ColemanFall_2013",82,7.3,"CNFH Fall Chinook","4/24/2013 9:20:00","BattleCk_CNFH_Rel",0.00132397962885042,2013,"1S",0,1,1,-0.792158843770223,-0.169412826155072,1.84857611446535,5,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-180",11110,"ColemanFall_2013",84,9.1,"CNFH Fall Chinook","4/24/2013 9:20:00","BattleCk_CNFH_Rel",0.00153533635676493,2013,"1S",0,1,1,-0.468303485950209,0.758159929075754,4.03444004460137,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-181",11110,"ColemanFall_2013",86,9.3,"CNFH Fall Chinook","4/24/2013 9:20:00","BattleCk_CNFH_Rel",0.0014621354094608,2013,"1S",0,1,1,-0.144448128130196,0.861223568545846,3.27739146638622,4,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-182",11100,"ColemanFall_2013",82,6.4,"CNFH Fall Chinook","4/24/2013 9:20:00","BattleCk_CNFH_Rel",0.00116074926364969,2013,"1S",0,1,1,-0.792158843770223,-0.633199203770484,0.16043790795638,3,91.8,88,170,110,0.918,0.88,1.7,1.1
"CFC2013-183",10100,"ColemanFall_2013",83,9.1,"CNFH Fall Chinook","4/24/2013 9:20:00","BattleCk_CNFH_Rel",0.00159150173053952,2013,"1S",0,1,1,-0.630231164860216,0.758159929075754,4.61530570176721,3,91.8,88,170,110,0.918,0.88,1.7,1.1
