year,week,stream,site,count,mean_fork_length,hours_fished,flow_cfs,run_year
2020,53,feather river,eye riffle,NA,NA,NA,950.5,2021
2020,53,feather river,herringer riffle,NA,NA,NA,1400.5,2021
2021,1,feather river,eye riffle,NA,NA,NA,949.5714285714286,2021
2021,1,feather river,herringer riffle,NA,NA,NA,1402.142857142857,2021
2021,2,feather river,eye riffle,NA,NA,NA,939.5714285714286,2021
2021,2,feather river,herringer riffle,NA,NA,NA,1383.4285714285713,2021
2021,3,feather river,eye riffle,NA,NA,NA,939.4285714285714,2021
2021,3,feather river,herringer riffle,NA,NA,NA,1393,2021
2021,4,feather river,eye riffle,NA,NA,NA,942.2857142857143,2021
2021,4,feather river,herringer riffle,NA,NA,NA,1397.142857142857,2021
2021,5,feather river,eye riffle,NA,NA,NA,938.7142857142857,2021
2021,5,feather river,herringer riffle,NA,NA,NA,1391.142857142857,2021
2021,6,feather river,eye riffle,NA,NA,NA,953.1428571428571,2021
2021,6,feather river,herringer riffle,NA,NA,NA,1409.7142857142858,2021
2021,7,feather river,eye riffle,NA,NA,NA,953,2021
2021,7,feather river,herringer riffle,NA,NA,NA,1409.857142857143,2021
2021,8,feather river,eye riffle,NA,NA,NA,945.4285714285714,2021
2021,8,feather river,herringer riffle,NA,NA,NA,1396.857142857143,2021
2021,9,feather river,eye riffle,NA,NA,NA,942.5714285714286,2021
2021,9,feather river,herringer riffle,NA,NA,NA,1291.142857142857,2021
2021,10,feather river,eye riffle,765,46.80909090909091,168,947.7142857142857,2021
2021,10,feather river,herringer riffle,134,43.48,336,1198.7142857142858,2021
2021,11,feather river,eye riffle,1284,43.948113207547166,168,953.8571428571429,2021
2021,11,feather river,herringer riffle,507,42.91694352159468,336,1207.7142857142858,2021
2021,12,feather river,eye riffle,643,49.68807339449541,168,944.5714285714286,2021
2021,12,feather river,herringer riffle,208,45.72959183673469,168,1193,2021
2021,13,feather river,eye riffle,484,52.88495575221239,168,929.7142857142857,2021
2021,13,feather river,herringer riffle,252,46.05940594059406,168,1220.142857142857,2021
2021,14,feather river,eye riffle,263,52.38053097345133,168,948.8571428571429,2021
2021,14,feather river,herringer riffle,77,47.38157894736842,168,1574.2857142857142,2021
2021,15,feather river,eye riffle,210,57.042857142857144,168,944.7142857142857,2021
2021,15,feather river,herringer riffle,32,55.90625,168,1451.7142857142858,2021
2021,16,feather river,eye riffle,412,68.07207207207207,168,923.1428571428571,2021
2021,16,feather river,herringer riffle,41,64.51219512195122,168,1233.5714285714287,2021
2021,17,feather river,eye riffle,816,70.91031390134529,168,908.2857142857143,2021
2021,17,feather river,herringer riffle,55,70.81818181818181,168,1166,2021
2021,18,feather river,eye riffle,364,70.65174129353234,168,773.5714285714286,2021
2021,18,feather river,herringer riffle,NA,NA,NA,988.5714285714286,2021
2021,19,feather river,eye riffle,210,72.03636363636363,168,789.1428571428571,2021
2021,19,feather river,herringer riffle,2,67.5,168,2321.1428571428573,2021
2021,20,feather river,eye riffle,163,73.17880794701986,168,799,2021
2021,20,feather river,herringer riffle,1,79,168,2521.8571428571427,2021
2021,21,feather river,eye riffle,108,76.66666666666667,168,797,2021
2021,21,feather river,herringer riffle,3,76.66666666666667,168,2338.4285714285716,2021
2021,22,feather river,eye riffle,26,79.57692307692308,168,1083.5714285714287,2021
2021,22,feather river,herringer riffle,0,NA,168,2022.2857142857142,2021
2021,23,feather river,eye riffle,51,82.50980392156863,168,1077,2021
2021,23,feather river,herringer riffle,NA,NA,NA,2422.714285714286,2021
2021,24,feather river,eye riffle,13,75.46153846153847,168,2324,2021
2021,24,feather river,herringer riffle,NA,NA,NA,2790.4285714285716,2021
2021,25,feather river,eye riffle,5,83,168,2740.1428571428573,2021
2021,25,feather river,herringer riffle,NA,NA,NA,2941.285714285714,2021
2021,26,feather river,eye riffle,1,97,168,2263.8571428571427,2021
2021,26,feather river,herringer riffle,NA,NA,NA,3056.4285714285716,2021
2021,27,feather river,eye riffle,NA,NA,NA,1728,2021
2021,27,feather river,herringer riffle,NA,NA,NA,3153.714285714286,2021
2021,28,feather river,eye riffle,NA,NA,NA,1809.7142857142858,2021
2021,28,feather river,herringer riffle,NA,NA,NA,3153.1428571428573,2021
2021,29,feather river,eye riffle,NA,NA,NA,2772.714285714286,2021
2021,29,feather river,herringer riffle,NA,NA,NA,3184.1428571428573,2021
2021,30,feather river,eye riffle,NA,NA,NA,2450.1428571428573,2021
2021,30,feather river,herringer riffle,NA,NA,NA,2622.5714285714284,2021
2021,31,feather river,eye riffle,NA,NA,NA,1155.2857142857142,2021
2021,31,feather river,herringer riffle,NA,NA,NA,2123.285714285714,2021
2021,32,feather river,eye riffle,NA,NA,NA,777.8571428571429,2021
2021,32,feather river,herringer riffle,NA,NA,NA,1880.7142857142858,2021
2021,33,feather river,eye riffle,NA,NA,NA,753,2021
2021,33,feather river,herringer riffle,NA,NA,NA,1748.142857142857,2021
2021,34,feather river,eye riffle,NA,NA,NA,756,2021
2021,34,feather river,herringer riffle,NA,NA,NA,1357,2021
2021,35,feather river,eye riffle,NA,NA,NA,763.2857142857143,2021
2021,35,feather river,herringer riffle,NA,NA,NA,1359.7142857142858,2021
2021,36,feather river,eye riffle,NA,NA,NA,772.2857142857143,2021
2021,36,feather river,herringer riffle,NA,NA,NA,1370,2021
2021,37,feather river,eye riffle,NA,NA,NA,776,2021
2021,37,feather river,herringer riffle,NA,NA,NA,1372.857142857143,2021
2021,38,feather river,eye riffle,NA,NA,NA,777.2857142857143,2021
2021,38,feather river,herringer riffle,NA,NA,NA,1373.2857142857142,2021
2021,39,feather river,eye riffle,NA,NA,NA,776.5714285714286,2021
2021,39,feather river,herringer riffle,NA,NA,NA,1372.857142857143,2021
2021,40,feather river,eye riffle,NA,NA,NA,773.1428571428571,2021
2021,40,feather river,herringer riffle,NA,NA,NA,1369.4285714285713,2021
2021,41,feather river,eye riffle,NA,NA,NA,775.4285714285714,2021
2021,41,feather river,herringer riffle,NA,NA,NA,1374.2857142857142,2021
2021,42,feather river,eye riffle,NA,NA,NA,781.1428571428571,2021
2021,42,feather river,herringer riffle,NA,NA,NA,1374.5714285714287,2021
2021,43,feather river,eye riffle,NA,NA,NA,777.7142857142857,2021
2021,43,feather river,herringer riffle,NA,NA,NA,1972.7142857142858,2021
2021,44,feather river,eye riffle,NA,NA,NA,780.5714285714286,2021
2021,44,feather river,herringer riffle,NA,NA,NA,1364.4285714285713,2021
2021,45,feather river,eye riffle,NA,NA,NA,783.7142857142857,2022
2021,45,feather river,herringer riffle,NA,NA,NA,1091,2022
2021,46,feather river,eye riffle,0,NA,168,774.8571428571429,2022
2021,46,feather river,herringer riffle,NA,NA,NA,1086.4285714285713,2022
2021,47,feather river,eye riffle,0,NA,168,749,2022
2021,47,feather river,herringer riffle,NA,NA,NA,1059.142857142857,2022
2021,48,feather river,eye riffle,20,31.05,168,750,2022
2021,48,feather river,herringer riffle,33,33.54545454545455,336,1284.7142857142858,2022
2021,49,feather river,eye riffle,5,33.333333333333336,168,748.5714285714286,2022
2021,49,feather river,herringer riffle,28,34.92857142857143,336,1601.2857142857142,2022
2021,50,feather river,eye riffle,156,33.51851851851852,168,751.2857142857143,2022
2021,50,feather river,herringer riffle,46,34.32608695652174,336,1478.5714285714287,2022
2021,51,feather river,eye riffle,448,34.122549019607845,168,747.4285714285714,2022
2021,51,feather river,herringer riffle,49,34.95918367346939,336,1047.4285714285713,2022
2021,52,feather river,eye riffle,1570,34.68,168,743.1428571428571,2022
2021,52,feather river,herringer riffle,177,34.366863905325445,336,1043.7142857142858,2022
2021,53,feather river,eye riffle,NA,NA,NA,747,2022
2021,53,feather river,herringer riffle,NA,NA,NA,1048,2022
2022,1,feather river,eye riffle,4810,34.134328358208954,168,743.8571428571429,2022
2022,1,feather river,herringer riffle,496,35.166666666666664,336,1038.5714285714287,2022
2022,2,feather river,eye riffle,6214,34.686609686609685,168,749.2857142857143,2022
2022,2,feather river,herringer riffle,1688,34.9562363238512,336,1042.857142857143,2022
2022,3,feather river,eye riffle,4883,35.87465181058496,168,740.8571428571429,2022
2022,3,feather river,herringer riffle,2104,35.46666666666667,336,1051.142857142857,2022
2022,4,feather river,eye riffle,11795,36.294444444444444,168,742.4285714285714,2022
2022,4,feather river,herringer riffle,2742,35.493598862019915,336,1075.142857142857,2022
2022,5,feather river,eye riffle,18349,37.80862533692722,168,752.1428571428571,2022
2022,5,feather river,herringer riffle,179,35.26,336,3017.8571428571427,2022
2022,6,feather river,eye riffle,25119,37.16298342541437,168,770.4285714285714,2022
2022,6,feather river,herringer riffle,1728,35.88353413654618,336,3457.5714285714284,2022
2022,7,feather river,eye riffle,13275,38.857894736842105,168,765.5714285714286,2022
2022,7,feather river,herringer riffle,4411,37.029154518950435,336,3615.5714285714284,2022
2022,8,feather river,eye riffle,15687,45.84276729559748,168,762.5714285714286,2022
2022,8,feather river,herringer riffle,3088,37.4604743083004,336,4111.142857142857,2022
2022,9,feather river,eye riffle,4600,39.8287153652393,168,772.2857142857143,2022
2022,9,feather river,herringer riffle,737,41.196779964221825,336,5140.857142857143,2022
2022,10,feather river,eye riffle,2250,39.42702702702703,168,760.7142857142857,2022
2022,10,feather river,herringer riffle,674,41.44362292051756,336,5447.857142857143,2022
2022,11,feather river,eye riffle,358,49.80568720379147,168,754.7142857142857,2022
2022,11,feather river,herringer riffle,954,45.30099502487562,336,3234.714285714286,2022
2022,12,feather river,eye riffle,455,47.25,168,755.5714285714286,2022
2022,12,feather river,herringer riffle,777,46.85785536159601,336,2631.285714285714,2022
2022,13,feather river,eye riffle,321,50.62352941176471,168,756.1428571428571,2022
2022,13,feather river,herringer riffle,390,48.69964664310954,336,3579,2022
2022,14,feather river,eye riffle,486,66.79646017699115,168,752,2022
2022,14,feather river,herringer riffle,559,59.87294117647059,336,2379.285714285714,2022
2022,15,feather river,eye riffle,1110,70.80664652567975,168,757.8571428571429,2022
2022,15,feather river,herringer riffle,119,66.42857142857143,336,1181.857142857143,2022
2022,16,feather river,eye riffle,577,69.91699604743083,168,759.5714285714286,2022
2022,16,feather river,herringer riffle,116,72.55172413793103,336,909.5714285714286,2022
2022,17,feather river,eye riffle,296,73.52857142857142,168,763,2022
2022,17,feather river,herringer riffle,185,75.93513513513514,336,911.8571428571429,2022
2022,18,feather river,eye riffle,104,76.28155339805825,168,758.5714285714286,2022
2022,18,feather river,herringer riffle,95,75.83157894736843,336,936,2022
2022,19,feather river,eye riffle,273,80.62755102040816,168,757.4285714285714,2022
2022,19,feather river,herringer riffle,1,70,336,1961,2022
2022,20,feather river,eye riffle,77,85.28571428571429,168,748.5714285714286,2022
2022,20,feather river,herringer riffle,2,86.5,168,2298.5714285714284,2022
2022,21,feather river,eye riffle,23,87.8695652173913,168,759,2022
2022,21,feather river,herringer riffle,1,NA,168,2351.8571428571427,2022
2022,22,feather river,eye riffle,21,91.61904761904762,168,753.7142857142857,2022
2022,22,feather river,herringer riffle,NA,NA,NA,2830.8571428571427,2022
2022,23,feather river,eye riffle,15,94.8,168,942.8571428571429,2022
2022,23,feather river,herringer riffle,NA,NA,NA,3230,2022
2022,24,feather river,eye riffle,7,84,168,952.4285714285714,2022
2022,24,feather river,herringer riffle,NA,NA,NA,3613.8571428571427,2022
2022,25,feather river,eye riffle,2,79,168,1382.857142857143,2022
2022,25,feather river,herringer riffle,NA,NA,NA,3640,2022
2022,26,feather river,eye riffle,2,100,168,1115.4285714285713,2022
2022,26,feather river,herringer riffle,NA,NA,NA,4005.4285714285716,2022
2022,27,feather river,eye riffle,NA,NA,NA,1197.2857142857142,2022
2022,27,feather river,herringer riffle,NA,NA,NA,4645.857142857143,2022
2022,28,feather river,eye riffle,NA,NA,NA,1305.5714285714287,2022
2022,28,feather river,herringer riffle,NA,NA,NA,4601.285714285715,2022
2022,29,feather river,eye riffle,NA,NA,NA,1675.2857142857142,2022
2022,29,feather river,herringer riffle,NA,NA,NA,4125.285714285715,2022
2022,30,feather river,eye riffle,NA,NA,NA,1414.857142857143,2022
2022,30,feather river,herringer riffle,NA,NA,NA,3840.5714285714284,2022
2022,31,feather river,eye riffle,NA,NA,NA,1392.4285714285713,2022
2022,31,feather river,herringer riffle,NA,NA,NA,3615.285714285714,2022
2022,32,feather river,eye riffle,NA,NA,NA,1120.5714285714287,2022
2022,32,feather river,herringer riffle,NA,NA,NA,3509.1428571428573,2022
2022,33,feather river,eye riffle,NA,NA,NA,1128.5714285714287,2022
2022,33,feather river,herringer riffle,NA,NA,NA,3128.5714285714284,2022
2022,34,feather river,eye riffle,NA,NA,NA,1136.142857142857,2022
2022,34,feather river,herringer riffle,NA,NA,NA,3136.1428571428573,2022
2022,35,feather river,eye riffle,NA,NA,NA,1124.142857142857,2022
2022,35,feather river,herringer riffle,NA,NA,NA,3139.8571428571427,2022
2022,36,feather river,eye riffle,NA,NA,NA,921.7142857142857,2022
2022,36,feather river,herringer riffle,NA,NA,NA,3291.714285714286,2022
2022,37,feather river,eye riffle,NA,NA,NA,912.1428571428571,2022
2022,37,feather river,herringer riffle,NA,NA,NA,3116.4285714285716,2022
2022,38,feather river,eye riffle,NA,NA,NA,756.5714285714286,2022
2022,38,feather river,herringer riffle,NA,NA,NA,2606.5714285714284,2022
2022,39,feather river,eye riffle,NA,NA,NA,758.4285714285714,2022
2022,39,feather river,herringer riffle,NA,NA,NA,2608.4285714285716,2022
2022,40,feather river,eye riffle,NA,NA,NA,762.7142857142857,2022
2022,40,feather river,herringer riffle,NA,NA,NA,2611.285714285714,2022
2022,41,feather river,eye riffle,NA,NA,NA,784.2857142857143,2022
2022,41,feather river,herringer riffle,NA,NA,NA,2611.4285714285716,2022
2022,42,feather river,eye riffle,NA,NA,NA,786.1428571428571,2022
2022,42,feather river,herringer riffle,NA,NA,NA,2536.1428571428573,2022
2022,43,feather river,eye riffle,NA,NA,NA,784.4285714285714,2022
2022,43,feather river,herringer riffle,NA,NA,NA,2534.4285714285716,2022
2022,44,feather river,eye riffle,NA,NA,NA,789,2022
2022,44,feather river,herringer riffle,NA,NA,NA,2539,2022
2022,45,feather river,eye riffle,0,NA,168,791.4285714285714,2023
2022,45,feather river,herringer riffle,NA,NA,NA,2398.5714285714284,2023
2022,46,feather river,eye riffle,0,NA,168,791.5714285714286,2023
2022,46,feather river,herringer riffle,NA,NA,NA,2027.2857142857142,2023
2022,47,feather river,eye riffle,1,36,168,795.2857142857143,2023
2022,47,feather river,herringer riffle,NA,NA,NA,1671.5714285714287,2023
2022,48,feather river,eye riffle,39,35.76923076923077,168,792.8571428571429,2023
2022,48,feather river,herringer riffle,61,35.3,336,1542.5714285714287,2023
2022,49,feather river,eye riffle,34,35.38235294117647,168,791.2857142857143,2023
2022,49,feather river,herringer riffle,34,36.121212121212125,336,1485.4285714285713,2023
2022,50,feather river,eye riffle,45,34.08888888888889,168,790.5714285714286,2023
2022,50,feather river,herringer riffle,17,35.11764705882353,336,1094.857142857143,2023
2022,51,feather river,eye riffle,43,36.116279069767444,168,790,2023
2022,51,feather river,herringer riffle,36,35.30555555555556,336,1098,2023
2022,52,feather river,eye riffle,87,35.693333333333335,168,797,2023
2022,52,feather river,herringer riffle,21,35.76190476190476,336,1097.142857142857,2023
2022,53,feather river,eye riffle,NA,NA,NA,805,2023
2022,53,feather river,herringer riffle,NA,NA,NA,1101,2023
2023,1,feather river,eye riffle,944,35.31843575418994,168,792.4285714285714,2023
2023,1,feather river,herringer riffle,170,35.57615894039735,336,1087.4285714285713,2023
2023,2,feather river,eye riffle,2240,36.77839335180055,168,792.5714285714286,2023
2023,2,feather river,herringer riffle,1089,35.89261744966443,336,1090,2023
2023,3,feather river,eye riffle,9080,36.856368563685635,168,792.1428571428571,2023
2023,3,feather river,herringer riffle,4156,36.13249651324965,336,1094.4285714285713,2023
2023,4,feather river,eye riffle,8884,37.17355371900826,168,791.7142857142857,2023
2023,4,feather river,herringer riffle,2748,36.2425952045134,336,1093.4285714285713,2023
2023,5,feather river,eye riffle,9289,37.019283746556475,168,792,2023
2023,5,feather river,herringer riffle,5118,36.03170028818444,336,1096.4285714285713,2023
2023,6,feather river,eye riffle,9560,37.15406162464986,168,786.8571428571429,2023
2023,6,feather river,herringer riffle,9596,36.707207207207205,336,1088.142857142857,2023
2023,7,feather river,eye riffle,12044,36.46458923512748,168,797.7142857142857,2023
2023,7,feather river,herringer riffle,4298,36.37818696883853,336,1091.4285714285713,2023
2023,8,feather river,eye riffle,8206,36.87784090909091,168,797.8571428571429,2023
2023,8,feather river,herringer riffle,2164,36.9168,336,1096.5714285714287,2023
2023,9,feather river,eye riffle,4652,37.56064690026954,168,800.7142857142857,2023
2023,9,feather river,herringer riffle,357,38.38235294117647,168,1158,2023
2023,10,feather river,eye riffle,1057,37.06953642384106,168,1476.857142857143,2023
2023,10,feather river,herringer riffle,59,39.72549019607843,168,5269.428571428572,2023
2023,11,feather river,eye riffle,12,35.666666666666664,168,9674.857142857143,2023
2023,11,feather river,herringer riffle,NA,NA,NA,21660.571428571428,2023
2023,12,feather river,eye riffle,52,37.67307692307692,168,10729.142857142857,2023
2023,12,feather river,herringer riffle,11,42.18181818181818,168,22000.571428571428,2023
2023,13,feather river,eye riffle,93,39.32258064516129,168,4022.8571428571427,2023
2023,13,feather river,herringer riffle,38,41.94736842105263,168,13690,2023
2023,14,feather river,eye riffle,235,42.79245283018868,168,1689.5714285714287,2023
2023,14,feather river,herringer riffle,82,49.688311688311686,168,9023.857142857143,2023
2023,15,feather river,eye riffle,97,44.49484536082474,168,2583.285714285714,2023
2023,15,feather river,herringer riffle,226,60.53921568627451,168,9951.857142857143,2023
2023,16,feather river,eye riffle,13,49.38461538461539,168,3664.5714285714284,2023
2023,16,feather river,herringer riffle,99,65.1875,168,15164.57142857143,2023
2023,17,feather river,eye riffle,2,47,168,6195.285714285715,2023
2023,17,feather river,herringer riffle,156,69.08474576271186,168,17481,2023
2023,18,feather river,eye riffle,2,51,168,5301,2023
2023,18,feather river,herringer riffle,34,72.88235294117646,168,13728.142857142857,2023
2023,19,feather river,eye riffle,208,75.6067415730337,168,1241.142857142857,2023
2023,19,feather river,herringer riffle,33,76.57575757575758,168,8026.857142857143,2023
2023,20,feather river,eye riffle,8,79.125,168,6910.714285714285,2023
2023,20,feather river,herringer riffle,9,83,168,14663.57142857143,2023
2023,21,feather river,eye riffle,26,81.3076923076923,168,4139.142857142857,2023
2023,21,feather river,herringer riffle,7,85.42857142857143,168,11196.285714285714,2023
2023,22,feather river,eye riffle,43,82.79069767441861,168,2346,2023
2023,22,feather river,herringer riffle,0,NA,168,5841.714285714285,2023
2023,23,feather river,eye riffle,7,86.71428571428571,168,5398.142857142857,2023
2023,23,feather river,herringer riffle,0,NA,168,7017.428571428572,2023
2023,24,feather river,eye riffle,17,87.76470588235294,168,1823.2857142857142,2023
2023,24,feather river,herringer riffle,0,NA,168,5930.428571428572,2023
2023,25,feather river,eye riffle,3,83.33333333333333,168,786,2023
2023,25,feather river,herringer riffle,0,NA,168,3426,2023
2023,26,feather river,eye riffle,0,NA,168,981.1428571428571,2023
2023,26,feather river,herringer riffle,0,NA,168,2545.285714285714,2023
2023,27,feather river,eye riffle,NA,NA,NA,1268.5714285714287,2023
2023,27,feather river,herringer riffle,NA,NA,NA,2299.4285714285716,2023
2023,28,feather river,eye riffle,NA,NA,NA,1276.4285714285713,2023
2023,28,feather river,herringer riffle,NA,NA,NA,4623.571428571428,2023
2023,29,feather river,eye riffle,NA,NA,NA,2023.857142857143,2023
2023,29,feather river,herringer riffle,NA,NA,NA,5292.428571428572,2023
2023,30,feather river,eye riffle,NA,NA,NA,1366.4285714285713,2023
2023,30,feather river,herringer riffle,NA,NA,NA,6856.428571428572,2023
2023,31,feather river,eye riffle,NA,NA,NA,1534.7142857142858,2023
2023,31,feather river,herringer riffle,NA,NA,NA,7243.285714285715,2023
2023,32,feather river,eye riffle,NA,NA,NA,3654.4285714285716,2023
2023,32,feather river,herringer riffle,NA,NA,NA,6505.857142857143,2023
2023,33,feather river,eye riffle,NA,NA,NA,3148.1428571428573,2023
2023,33,feather river,herringer riffle,NA,NA,NA,5282.285714285715,2023
2023,34,feather river,eye riffle,NA,NA,NA,953.4285714285714,2023
2023,34,feather river,herringer riffle,NA,NA,NA,5370.571428571428,2023
2023,35,feather river,eye riffle,NA,NA,NA,773.2857142857143,2023
2023,35,feather river,herringer riffle,NA,NA,NA,6121.857142857143,2023
2023,36,feather river,eye riffle,NA,NA,NA,774,2023
2023,36,feather river,herringer riffle,NA,NA,NA,6122.571428571428,2023
2023,37,feather river,eye riffle,NA,NA,NA,781.5714285714286,2023
2023,37,feather river,herringer riffle,NA,NA,NA,6498.714285714285,2023
2023,38,feather river,eye riffle,NA,NA,NA,774.4285714285714,2023
2023,38,feather river,herringer riffle,NA,NA,NA,7318.714285714285,2023
2023,39,feather river,eye riffle,NA,NA,NA,780.1428571428571,2023
2023,39,feather river,herringer riffle,NA,NA,NA,7553,2023
2023,40,feather river,eye riffle,NA,NA,NA,664.2857142857143,2023
2023,40,feather river,herringer riffle,NA,NA,NA,5305.714285714285,2023
2023,41,feather river,eye riffle,NA,NA,NA,676.2857142857143,2023
2023,41,feather river,herringer riffle,NA,NA,NA,3434.8571428571427,2023
2023,42,feather river,eye riffle,NA,NA,NA,640.5714285714286,2023
2023,42,feather river,herringer riffle,NA,NA,NA,2442,2023
2023,43,feather river,eye riffle,NA,NA,NA,638.8571428571429,2023
2023,43,feather river,herringer riffle,NA,NA,NA,2424.5714285714284,2023
2023,44,feather river,eye riffle,NA,NA,NA,629.5714285714286,2023
2023,44,feather river,herringer riffle,NA,NA,NA,1869.5714285714287,2023
2023,45,feather river,eye riffle,NA,NA,NA,623.1428571428571,2024
2023,45,feather river,herringer riffle,NA,NA,NA,1720.2857142857142,2024
2023,46,feather river,eye riffle,NA,NA,NA,626.7142857142857,2024
2023,46,feather river,herringer riffle,NA,NA,NA,1732.4285714285713,2024
2023,47,feather river,eye riffle,NA,NA,NA,656.8571428571429,2024
2023,47,feather river,herringer riffle,NA,NA,NA,1756.857142857143,2024
2023,48,feather river,eye riffle,NA,NA,NA,687.1428571428571,2024
2023,48,feather river,herringer riffle,NA,NA,NA,1785.7142857142858,2024
2023,49,feather river,eye riffle,18,33.05555555555556,168,673.5714285714286,2024
2023,49,feather river,herringer riffle,NA,NA,NA,1775,2024
2023,50,feather river,eye riffle,18,33.5,168,714.1428571428571,2024
2023,50,feather river,herringer riffle,2,33.5,336,1787,2024
2023,51,feather river,eye riffle,8,31.5,168,720,2024
2023,51,feather river,herringer riffle,7,37.57142857142857,336,1784.2857142857142,2024
2023,52,feather river,eye riffle,2,36,168,729,2024
2023,52,feather river,herringer riffle,9,36.22222222222222,336,1791.857142857143,2024
2023,53,feather river,eye riffle,NA,NA,NA,723,2024
2023,53,feather river,herringer riffle,NA,NA,NA,1783,2024
2024,1,feather river,eye riffle,63,33.07936507936508,168,719.7142857142857,2024
2024,1,feather river,herringer riffle,739,35.42669172932331,336,1784,2024
2024,2,feather river,eye riffle,294,34.294117647058826,168,720.5714285714286,2024
2024,2,feather river,herringer riffle,1631,35.98176291793313,336,1793.4285714285713,2024
2024,3,feather river,eye riffle,843,35.02341137123746,168,725.2857142857143,2024
2024,3,feather river,herringer riffle,2349,36.533661740558294,336,1783.857142857143,2024
2024,4,feather river,eye riffle,5234,35.26571428571429,168,718.2857142857143,2024
2024,4,feather river,herringer riffle,1370,36.993680884676145,336,1789.7142857142858,2024
2024,5,feather river,eye riffle,3045,35.04,168,727,2024
2024,5,feather river,herringer riffle,2336,37.22186495176849,336,8431.285714285714,2024
2024,6,feather river,eye riffle,51127,36.27058823529412,168,721.8571428571429,2024
2024,6,feather river,herringer riffle,2401,38.20889748549323,336,5176.142857142857,2024
2024,7,feather river,eye riffle,91140,36.54596100278552,168,718.2857142857143,2024
2024,7,feather river,herringer riffle,4700,37.67916666666667,336,5309.714285714285,2024
2024,8,feather river,eye riffle,228175,36.193732193732195,168,703.7142857142857,2024
2024,8,feather river,herringer riffle,11216,37.546341463414635,336,9343.714285714286,2024
2024,9,feather river,eye riffle,22443,35.81063122923588,168,3326,2024
2024,9,feather river,herringer riffle,3929,37.58372093023256,336,13624.57142857143,2024
2024,10,feather river,eye riffle,12212,35.79886685552408,168,3277.714285714286,2024
2024,10,feather river,herringer riffle,6538,37.018651362984215,336,11527.714285714286,2024
2024,11,feather river,eye riffle,5626,36.46857142857143,168,1914,2024
2024,11,feather river,herringer riffle,3191,38.08108108108108,336,10039.714285714286,2024
2024,12,feather river,eye riffle,1867,36.78693181818182,168,1001.4285714285714,2024
2024,12,feather river,herringer riffle,1234,39.587761674718195,336,10008.57142857143,2024
2024,13,feather river,eye riffle,1247,38.27428571428572,168,997.5714285714286,2024
2024,13,feather river,herringer riffle,1043,41.38205980066445,336,9991.857142857143,2024
2024,14,feather river,eye riffle,759,39.36647727272727,168,985.5714285714286,2024
2024,14,feather river,herringer riffle,354,42.84782608695652,336,9912.714285714286,2024
2024,15,feather river,eye riffle,516,41.42782152230971,168,665.2857142857143,2024
2024,15,feather river,herringer riffle,312,47.13879003558719,168,7268.142857142857,2024
2024,16,feather river,eye riffle,721,43.904639175257735,168,666.2857142857143,2024
2024,16,feather river,herringer riffle,363,49.05825242718446,168,4734.857142857143,2024
2024,17,feather river,eye riffle,204,45.90147783251231,168,670.8571428571429,2024
2024,17,feather river,herringer riffle,166,49.90909090909091,168,4790.857142857143,2024
2024,18,feather river,eye riffle,227,52.04716981132076,168,675.5714285714286,2024
2024,18,feather river,herringer riffle,43,54,168,4977,2024
2024,19,feather river,eye riffle,57,62.629629629629626,168,676.1428571428571,2024
2024,19,feather river,herringer riffle,13,60.15384615384615,168,9764.714285714286,2024
2024,20,feather river,eye riffle,257,65.03982300884955,168,1040.142857142857,2024
2024,20,feather river,herringer riffle,17,61.88235294117647,168,7013,2024
2024,21,feather river,eye riffle,386,68.04761904761905,168,885.1428571428571,2024
2024,21,feather river,herringer riffle,16,66.25,168,4406.571428571428,2024
2024,22,feather river,eye riffle,292,73.20883534136546,168,668.7142857142857,2024
2024,22,feather river,herringer riffle,6,64.16666666666667,168,2870.1428571428573,2024
2024,23,feather river,eye riffle,437,74.69418960244649,168,834.5714285714286,2024
2024,23,feather river,herringer riffle,2,83,168,3701.714285714286,2024
2024,24,feather river,eye riffle,252,77.68852459016394,168,856.7142857142857,2024
2024,24,feather river,herringer riffle,2,68.5,168,3973.8571428571427,2024
2024,25,feather river,eye riffle,81,78.03703703703704,168,1067.7142857142858,2024
2024,25,feather river,herringer riffle,NA,NA,NA,4489.142857142857,2024
2024,26,feather river,eye riffle,15,76.13333333333334,168,1301.142857142857,2024
2024,26,feather river,herringer riffle,NA,NA,NA,5322.571428571428,2024
2024,27,feather river,eye riffle,NA,NA,NA,1518.7142857142858,2024
2024,27,feather river,herringer riffle,NA,NA,NA,7258.714285714285,2024
2024,28,feather river,eye riffle,NA,NA,NA,1494.5714285714287,2024
2024,28,feather river,herringer riffle,NA,NA,NA,7996,2024
2024,29,feather river,eye riffle,NA,NA,NA,1493.142857142857,2024
2024,29,feather river,herringer riffle,NA,NA,NA,7986,2024
2024,30,feather river,eye riffle,NA,NA,NA,1509,2024
2024,30,feather river,herringer riffle,NA,NA,NA,8011.857142857143,2024
2024,31,feather river,eye riffle,NA,NA,NA,1494,2024
2024,31,feather river,herringer riffle,NA,NA,NA,7998.285714285715,2024
2024,32,feather river,eye riffle,NA,NA,NA,1503.857142857143,2024
2024,32,feather river,herringer riffle,NA,NA,NA,8005.285714285715,2024
2024,33,feather river,eye riffle,NA,NA,NA,1414.7142857142858,2024
2024,33,feather river,herringer riffle,NA,NA,NA,7751.857142857143,2024
2024,34,feather river,eye riffle,NA,NA,NA,1218,2024
