trap_start_date,trap_stop_date,stream,site,subsite,site_group,total_revolutions,visit_type,trap_functioning,fish_processed,rpm_start,rpm_end,include
NA,1996-03-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,0,NA,TRUE
NA,1996-03-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,0,NA,TRUE
NA,1996-03-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-18,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-19,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-19,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-19,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-19,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-20,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-20,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-20,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-20,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-21,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-21,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-21,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-21,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-22,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-22,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-22,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-23,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-23,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-23,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-23,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-24,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-24,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-24,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-24,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-25,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-25,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-25,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-25,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-26,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-26,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-26,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-26,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-27,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-27,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-28,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-28,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-28,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-28,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-29,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-29,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-29,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-30,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-30,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-30,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-30,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-31,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-31,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-31,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-03-31,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-01,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-01,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-01,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-01,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-02,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-02,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-02,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-03,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-03,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-04,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-04,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-04,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-04,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-05,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-05,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-06,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-06,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-08,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,0,NA,TRUE
NA,1996-04-08,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-09,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-09,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1996-04-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1996-04-09,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1996-04-10,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1996-04-10,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1996-04-10,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,4.1,NA,TRUE
NA,1996-04-10,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1996-04-11,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1996-04-11,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1996-04-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1996-04-11,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1996-04-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1996-04-12,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1996-04-12,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1996-04-12,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1996-04-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1996-04-13,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1996-04-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1996-04-13,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1996-04-14,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1996-04-14,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1996-04-14,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1996-04-14,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,4,NA,TRUE
NA,1996-04-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1996-04-15,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1996-04-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1996-04-15,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1996-04-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,0,NA,TRUE
NA,1996-04-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1996-04-16,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.6,NA,TRUE
NA,1996-04-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.9,NA,TRUE
NA,1996-04-16,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.8,NA,TRUE
NA,1996-04-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1996-04-17,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1996-04-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.7,NA,TRUE
NA,1996-04-17,sacramento river,knights landing,8.4,knights landing,NA,not recorded,not recorded,not recorded,3.3,NA,TRUE
NA,1996-04-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,NA,NA,TRUE
NA,1996-04-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3.1,NA,TRUE
NA,1996-04-18,sacramento river,knights landing,8.3,knights landing,NA,not recorded,not recorded,not recorded,3,NA,TRUE
