record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin,
T,4.1,12/15/2003,USFWS,USFWS,7,0501020614,3,,,,,1,3,1997,4/22/1998,4/22/1998,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,I,FR,3.99,70,N,5000,30741,,,0,411455,5000,6748,W,0.2195,23,200,,IHN DETECTED PRIOR TO RELEASE,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,C,0.053443972
T,4.1,2/16/2023,USFWS,USFWS,7,056177,12,,,,,1,4,2021,3/2/2022,3/2/2022,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF LVNH,P,H,P,FR,9.6,91,N,5000,30805,,,5000,170,,,C,0.0055,36,172,,Family Group-Hatchery and Family Group-Natural: 14 total groups,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,0.989041889
T,4.1,12/7/2004,USFWS,USFWS,7,0501021015,3,,,,,1,3,1998,3/31/1999,3/31/1999,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,I,FR,2.41,59,N,5000,29997,0,573,5000,6305,0,889143,W,0.171,20,193,,EARLY RELEASE; IHN+,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,C,0.027367211
T,4.1,2/16/2023,USFWS,USFWS,7,056178,12,,,,,1,4,2021,3/2/2022,3/2/2022,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF LVNH,P,H,P,FR,9.1,93,N,5000,42389,,,5000,437,,,C,0.0102,42,143,,Family Group-Hatchery and Family Group-Natural: 18 total groups,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,0.9797
T,4.1,2/16/2023,USFWS,USFWS,7,056179,12,,,,,1,4,2021,3/2/2022,3/2/2022,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF LVNH,P,H,P,FR,8.7,91,N,5000,47345,,,5000,248,,,C,0.0052,40,121,,Family Group-Hatchery and Family Group-Natural: 24 total groups,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,0.989616246
T,4.1,2/16/2023,USFWS,USFWS,7,056507,12,,,,,1,4,2021,3/2/2022,3/2/2022,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF LVNH,P,H,P,FR,9.3,95,N,5000,47706,0,241,,,,,C,0,57,113,,Family Group-Hatchery and Family Group-Natural: 20 total groups,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,1
T,4.1,2/16/2023,USFWS,USFWS,7,056508,12,,,,,1,4,2021,3/2/2022,3/2/2022,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF LVNH,P,H,P,FR,8.2,88,N,5000,47062,,,,,,,C,0,62,130,,Family Group-Hatchery and Family Group-Natural: 20 total groups,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,1
T,4.1,2/16/2023,USFWS,USFWS,7,056509,12,,,,,1,4,2021,3/2/2022,3/2/2022,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF LVNH,P,H,P,FR,7.9,92,N,5000,46757,,,5000,237,0,475,C,0.015,63,135,,Family Group-Hatchery and Family Group-Natural: 18 total groups,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,0.970225726
T,4.1,2/16/2023,USFWS,USFWS,7,056510,12,,,,,1,4,2021,2/9/2022,2/9/2022,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF LVNH,P,H,P,FR,7.2,84,N,5000,48780,,,,,,,C,0,33,126,,Family Group-Hatchery and Family Group-Natural: 22 total groups,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,1
T,4.1,2/16/2023,USFWS,USFWS,7,056511,12,,,,,1,4,2021,3/2/2022,3/2/2022,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF LVNH,P,H,P,FR,7.6,89,N,5000,47345,,,,,,,C,0,68,159,,Family Group-Hatchery and Family Group-Natural: 24 total groups,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,1
T,4.1,2/16/2023,USFWS,USFWS,7,056612,12,,,,,1,3,2021,3/18/2022,3/18/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,2.5,63,N,5000,112142,,,5000,593,0,337345,C,0.0053,27,380,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.247839601
T,4.1,2/16/2023,USFWS,USFWS,7,056613,12,,,,,1,3,2021,3/18/2022,3/18/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,2.3,62,N,5000,106436,,,0,318896,,,C,0,26,392,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.250242164
T,4.1,2/16/2023,USFWS,USFWS,7,056614,12,,,,,1,3,2021,3/31/2022,3/31/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,3.7,70,N,5000,104750,,,0,314236,,,C,0,24,378,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.250008354
T,4.1,2/16/2023,USFWS,USFWS,7,056596,12,,,,,1,4,2021,3/16/2022,3/16/2022,6FCSABAT NFK WILD,6FCSASAF LVNH,6FCSASAF LVNH,P,H,E,FR,9.9,99,N,5000,50419,,,5000,768,,,C,0.015,91,200,,Captive progeny; Jumpstart release,BATTLE CREEK NFK WILDCAT,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,0.970221248
T,4.1,2/16/2023,USFWS,USFWS,7,056597,12,,,,,1,4,2021,3/16/2022,3/16/2022,6FCSABAT NFK WILD,6FCSASAF LVNH,6FCSASAF LVNH,P,H,E,FR,6.2,81,N,5000,8279,,,5000,84,0,42,C,0.015,61,200,,Captive progeny; Jumpstart release,BATTLE CREEK NFK WILDCAT,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,0.970233789
T,4.1,2/16/2023,USFWS,USFWS,7,056622,12,,,,,1,3,2021,4/1/2022,4/1/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,3.2,67,N,5000,111910,,,0,337527,,,C,0,21,387,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.249000416
T,4.1,2/16/2023,USFWS,USFWS,7,056465,12,,,,,1,7,2021,11/8/2021,11/8/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,33.6,132,N,5000,78049,,,,,,,C,0,181,200,,,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,1
T,4.1,2/16/2023,USFWS,USFWS,7,056602,12,,,,,1,3,2021,3/15/2022,3/15/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,3,66,N,5000,105806,,,0,317850,,,C,0,29,411,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.249745076
T,4.1,2/16/2023,USFWS,USFWS,7,056474,12,,,,,1,7,2021,12/11/2021,12/11/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,47.3,145,N,5000,71395,0,361,5000,360,,,C,0.005,176,200,,,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.990033002
T,4.1,2/16/2023,USFWS,USFWS,7,056475,12,,,,,1,7,2021,12/11/2021,12/11/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,38.5,148,N,5000,61385,0,2361,5000,2698,0,1012,C,0.055,183,200,,3;305 acoustic tag/rel by CDFW for RSTR Efficiency Evaluations - Tisdale & KL,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.893026121
T,4.1,2/16/2023,USFWS,USFWS,7,056476,12,,,,,1,7,2021,12/11/2021,12/11/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,41.6,140,N,5000,64076,0,2424,5000,2424,0,346,C,0.04,182,200,,,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.921611087
T,4.1,2/16/2023,USFWS,USFWS,7,056628,12,,,,,1,3,2021,4/7/2022,4/7/2022,6FCSASAF BUTC,6FCSABAT CNFH,6FCSABAT CNFH,P,H,B,FR,6.2,82,N,5000,86568,0,437,5000,437,,,C,0.005,29,200,,Paired release study,SAC R AT BUTTE CITY,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.99002739
T,4.1,2/16/2023,USFWS,USFWS,7,056512,12,,,,,1,4,2021,3/2/2022,3/2/2022,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF LVNH,P,H,P,FR,8.1,91,N,5000,45860,,,5000,501,,,C,0.0108,54,147,,Family Group-Hatchery and Family Group-Natural: 26 total groups,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,0.978510213
T,4.1,2/16/2023,USFWS,USFWS,7,056615,12,,,,,1,3,2021,3/31/2022,3/31/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,3.8,71,N,5000,94529,,,5000,2299,0,289322,C,0.0237,22,379,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.238996925
T,4.1,2/16/2023,USFWS,USFWS,7,056616,12,,,,,1,3,2021,3/31/2022,3/31/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,3.9,70,N,5000,109958,,,5000,934,0,331823,C,0.0084,21,356,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.246285653
T,4.1,2/16/2023,USFWS,USFWS,7,056617,12,,,,,1,3,2021,3/31/2022,3/31/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,3.7,69,N,5000,94955,,,5000,1731,0,290101,C,0.0179,29,391,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.241102481
T,4.1,2/16/2023,USFWS,USFWS,7,055891,12,,,,,1,4,2021,3/16/2022,3/16/2022,6FCSABAT NFK WILD,6FCSASAF LVNH,6FCSASAF LVNH,P,H,E,FR,3.4,67,N,5000,40260,,,5000,1059,,,C,0.0256,50,117,,Captive progeny; Jumpstart release,BATTLE CREEK NFK WILDCAT,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,0.949426269
T,4.1,2/16/2023,USFWS,USFWS,7,056513,12,,,,,1,4,2021,3/2/2022,3/2/2022,6FCSASAF LKRP,6FCSASAF LVNH,6FCSASAF LVNH,P,H,P,FR,8.3,87,N,5000,37157,,,,,,,C,0,39,35,,Family Group-Hatchery and Family Group-Natural: 18 total groups,SAC R LAKE REDDING PARK,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,1
T,4.1,2/16/2023,USFWS,USFWS,7,056623,12,,,,,1,3,2021,4/1/2022,4/1/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,3,66,N,5000,108957,,,5000,554,0,327289,C,0.0051,28,395,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.248171519
T,4.1,2/16/2023,USFWS,USFWS,7,056624,12,,,,,1,3,2021,4/14/2022,4/14/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,4.4,74,N,5000,109067,,,5000,275,0,321138,C,0.0025,24,397,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.252727961
T,4.1,2/16/2023,USFWS,USFWS,7,056625,12,,,,,1,3,2021,4/14/2022,4/14/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,4.2,71,N,5000,103188,,,5000,2827,0,317912,C,0.0267,24,375,,Total count using Vaki by CNFH Staff; Tagged total by tagging trailer,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.23691079
T,4.1,2/16/2023,USFWS,USFWS,7,056626,12,,,,,1,3,2021,4/14/2022,4/14/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,4.1,72,N,5000,111360,,,5000,896,0,336995,C,0.008,23,376,,Trucked due to unfavorable conditions in the upper Sacramento R,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.245896214
T,4.1,2/16/2023,USFWS,USFWS,7,056627,12,,,,,1,3,2021,4/14/2022,4/14/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,P,FR,3.7,67,N,5000,112588,,,5000,1478,0,358335,C,0.013,22,386,,Trucked due to unfavorable conditions in the upper Sacramento R,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.235233109
T,4.1,2/16/2023,USFWS,USFWS,7,056629,12,,,,,1,3,2021,4/5/2022,4/5/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,B,FR,5.7,80,N,5000,84123,,,5000,2615,0,436,C,0.035,28,200,,Paired release study,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.931225996
T,4.1,2/16/2023,USFWS,USFWS,7,056630,12,,,,,1,3,2021,4/5/2022,4/5/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,P,H,B,FR,6.5,83,N,5000,82448,0,850,5000,850,,,C,0.0101,27,198,,Paired release study,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.979900772
T,4.1,2/16/2023,USFWS,USFWS,7,056631,12,,,,,1,3,2021,4/7/2022,4/7/2022,6FCSASAF BUTC,6FCSABAT CNFH,6FCSABAT CNFH,P,H,B,FR,6.2,81,N,5000,78320,0,402,5000,1205,0,401,C,0.02,27,200,,Paired release study,SAC R AT BUTTE CITY,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.960406832
T,4.1,2/16/2023,USFWS,USFWS,7,056466,12,,,,,1,7,2021,11/8/2021,11/8/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,29.8,134,N,5000,81732,0,411,,,,,C,0,181,200,,,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,1
T,4.1,2/16/2023,USFWS,USFWS,7,056467,12,,,,,1,7,2021,12/11/2021,12/11/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,38.8,143,N,5000,43978,0,221,,,,,C,0,209,200,,,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,1
T,4.1,2/16/2023,USFWS,USFWS,7,056468,12,,,,,1,7,2021,12/15/2021,12/15/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,B,FR,28.6,144,N,5000,84267,,,,,,,C,0,204,200,,Spring Surrogate,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,1
T,4.1,2/16/2023,USFWS,USFWS,7,056469,12,,,,,1,7,2021,12/11/2021,12/11/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,35.7,146,N,5000,76665,0,1167,,,,,C,0,197,200,,2;000 acoustic tag/rel by CDFW for SWP Export Facility assessment,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,1
T,4.1,2/16/2023,USFWS,USFWS,7,056470,12,,,,,1,7,2021,12/22/2021,12/22/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,B,FR,41.2,141,N,5000,79734,,,5000,2892,,,C,0.035,209,200,,Spring Surrogate,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.931223949
T,4.1,2/16/2023,USFWS,USFWS,7,056471,12,,,,,1,7,2021,1/6/2022,1/6/2022,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,B,FR,45.8,149,N,5000,75387,0,773,5000,1160,,,C,0.015,223,200,,Spring Surrogate,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.970222452
T,4.1,2/16/2023,USFWS,USFWS,7,056472,12,,,,,1,7,2021,12/11/2021,12/11/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,40.9,135,N,5000,72387,0,379,5000,2653,0,379,C,0.04,167,200,,,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.921598987
T,4.1,2/16/2023,USFWS,USFWS,7,056473,12,,,,,1,7,2021,11/8/2021,11/8/2021,6FCSABAT CNFH,6FCSABAT CNFH,6FCSABAT CNFH,S,H,P,FR,20.4,133,N,5000,74188,,,5000,753,0,377,C,0.015,140,200,,,COLEMAN NFH,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,N,0.970221992
T,4.1,2/16/2023,USFWS,USFWS,7,056598,12,,,,,1,4,2021,3/16/2022,3/16/2022,6FCSABAT NFK WILD,6FCSASAF LVNH,6FCSASAF LVNH,P,H,E,FR,,93,N,5000,10224,0,105,5000,157,,,C,0.015,62,200,,Captive progeny; Jumpstart release,BATTLE CREEK NFK WILDCAT,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,0.970252241
T,4.1,2/16/2023,USFWS,USFWS,7,056632,12,,,,,1,4,2021,3/16/2022,3/16/2022,6FCSABAT NFK WILD,6FCSASAF LVNH,6FCSASAF LVNH,P,H,E,FR,,70,N,5000,20874,0,94,5000,564,,,C,0.0262,25,229,,Captive progeny; Jumpstart release,BATTLE CREEK NFK WILDCAT,LIVINGSTON STONE HAT,LIVINGSTON STONE HAT,CA,SAFA,SACR,N,0.948292699
T,4.1,3/28/2002,USFWS,USFWS,7,0501011202,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,7.42,,N,5000,1744,,,5000,172,,,C,0.0898,37,100,,GROUP=3C,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.828491023
T,4.1,3/28/2002,USFWS,USFWS,7,0501011015,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,6.46,,N,5000,1841,,,,,,,C,0,40,100,,GROUP=15B,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,1
T,4.1,3/28/2002,USFWS,USFWS,7,0501011003,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,4.15,,N,5000,787,,,5000,235,,,C,0.2299,41,104,,GROUP=8H,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.593022211
T,4.1,3/28/2002,USFWS,USFWS,7,0501011113,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,9.7,,N,5000,1011,,,5000,53,,,C,0.0498,37,100,,GROUP=6B,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.902868609
T,4.1,3/28/2002,USFWS,USFWS,7,0501011110,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,4.88,,N,5000,1254,,,,,,,C,0,39,100,,GROUP=7J,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,1
T,4.1,3/28/2002,USFWS,USFWS,7,0501011011,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,4.99,,N,5000,1263,,,5000,39,,,C,0.03,41,100,,GROUP=19F,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.9409447
T,4.1,3/28/2002,USFWS,USFWS,7,0501011006,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,4.36,,N,5000,767,,,5000,125,,,C,0.1401,43,100,,GROUP=9G,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.739398318
T,4.1,12/7/2004,USFWS,USFWS,7,050481,12,,,,,1,7,2000,11/9/2000,11/20/2000,6FCSASBF WLGV,6FCSABAT CNFH,6FCSABAT CNFH,S,H,B,FR,14.3,117,N,5009,25941,0,134,5000,669,,,C,0.025,28,200,,DCC STUDY GROUP; INCLUDES 94 WITH RADIO TAGS; ALL BUT 297 RELEASED ON 11/20/2000,SAC R AT WALNUT GROVE,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,C,0.950610417
T,4.1,3/28/2002,USFWS,USFWS,7,0501011106,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,6.99,,N,5000,1873,,,,,,,C,0,39,100,,GROUP=16I;  WATER MUDDY & HIGH,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,1
T,4.1,3/28/2002,USFWS,USFWS,7,0501011008,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,4.83,,N,5000,910,,,5000,257,,,C,0.2202,40,120,,GROUP=7G,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.608070266
T,4.1,3/28/2002,USFWS,USFWS,7,0501011007,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,4.13,,N,5000,931,,,5000,39,,,C,0.0402,41,101,,GROUP=11H,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.921210103
T,4.1,3/28/2002,USFWS,USFWS,7,0501011009,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,3.86,,N,5000,1403,,,5000,43,,,C,0.0297,40,148,,GROUP=9H,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.941445989
T,4.1,3/28/2002,USFWS,USFWS,7,0501011101,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,8.27,,N,5000,1642,,,,,,,C,0,40,100,,GROUP=13F,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,1
T,4.1,3/28/2002,USFWS,USFWS,7,0501011103,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,6.79,,N,5000,1416,,,5000,14,,,C,0.0098,40,100,,GROUP=17I,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.980505734
T,4.1,3/28/2002,USFWS,USFWS,7,0501011013,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,6.2,,N,5000,1263,,,,,,,C,0,41,100,,GROUP=5D,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,1
T,4.1,3/28/2002,USFWS,USFWS,7,0501011004,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,4.1,,N,5000,1181,,,5000,89,,,C,0.0701,41,130,,GROUP=8K,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.86473378
T,4.1,3/28/2002,USFWS,USFWS,7,0501011203,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,7.76,,N,5000,1375,,,5000,153,,,C,0.1001,37,100,,GROUP=3B; LAST TANK THIS TRUCK,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.809792212
T,4.1,3/28/2002,USFWS,USFWS,7,0501011107,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,5.5,,N,5000,1700,,,,,,,C,0,39,100,,GROUP=18I;  COPPER TST,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,1
T,4.1,3/28/2002,USFWS,USFWS,7,0501011112,3,,,,,1,4,1994,1/26/1995,1/26/1995,6FCSASAF BONN,6FCSABAT CNFH,6FCSASAF,P,H,E,,9.12,,N,5000,1258,,,5000,39,,,C,0.0301,37,100,,GROUP=6F,SAC R BONNYVIEW BOAT RAMP,COLEMAN NFH,SAC R AB FEATHER,CA,SAFA,SACR,C,0.940735698
