week,year,stream,gage_number,gage_agency,site_group,parameter,statistic,value
32,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,15.630916666666664
32,2007,clear creek,UCC,USFWS,clear creek,temperature,min,14.385
33,2007,clear creek,LCC,USFWS,clear creek,temperature,max,23.016
33,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,19.18049107142857
33,2007,clear creek,LCC,USFWS,clear creek,temperature,min,15.247
33,2007,clear creek,UCC,USFWS,clear creek,temperature,max,16.987
33,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,15.594752976190474
33,2007,clear creek,UCC,USFWS,clear creek,temperature,min,14.577
34,2007,clear creek,LCC,USFWS,clear creek,temperature,max,24.243
34,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,20.277580357142856
34,2007,clear creek,LCC,USFWS,clear creek,temperature,min,16.392
34,2007,clear creek,UCC,USFWS,clear creek,temperature,max,18.271
34,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,16.383502976190474
34,2007,clear creek,UCC,USFWS,clear creek,temperature,min,14.984
35,2007,clear creek,LCC,USFWS,clear creek,temperature,max,23.545
35,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,19.370797619047618
35,2007,clear creek,LCC,USFWS,clear creek,temperature,min,15.915
35,2007,clear creek,UCC,USFWS,clear creek,temperature,max,17.463
35,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,15.837755952380954
35,2007,clear creek,UCC,USFWS,clear creek,temperature,min,14.721
36,2007,clear creek,LCC,USFWS,clear creek,temperature,max,22.705
36,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,18.559824404761905
36,2007,clear creek,LCC,USFWS,clear creek,temperature,min,15.103
36,2007,clear creek,UCC,USFWS,clear creek,temperature,max,16.749
36,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,15.44814880952381
36,2007,clear creek,UCC,USFWS,clear creek,temperature,min,14.242
37,2007,clear creek,LCC,USFWS,clear creek,temperature,max,21.772
37,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,17.210336309523807
37,2007,clear creek,LCC,USFWS,clear creek,temperature,min,13.762
37,2007,clear creek,UCC,USFWS,clear creek,temperature,max,16.249
37,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,14.61838988095238
37,2007,clear creek,UCC,USFWS,clear creek,temperature,min,12.437
38,2007,clear creek,LCC,USFWS,clear creek,temperature,max,18.961
38,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,14.849169642857145
38,2007,clear creek,LCC,USFWS,clear creek,temperature,min,12.678
38,2007,clear creek,UCC,USFWS,clear creek,temperature,max,15.031
38,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,13.465508928571428
38,2007,clear creek,UCC,USFWS,clear creek,temperature,min,12.001
39,2007,clear creek,LCC,USFWS,clear creek,temperature,max,16.582
39,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,13.680880952380955
39,2007,clear creek,LCC,USFWS,clear creek,temperature,min,11.346
39,2007,clear creek,UCC,USFWS,clear creek,temperature,max,14.266
39,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,12.795247023809525
39,2007,clear creek,UCC,USFWS,clear creek,temperature,min,11.053
40,2007,clear creek,LCC,USFWS,clear creek,temperature,max,16.225
40,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,13.349232142857144
40,2007,clear creek,LCC,USFWS,clear creek,temperature,min,11.078
40,2007,clear creek,UCC,USFWS,clear creek,temperature,max,14.074
40,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,12.747068452380953
40,2007,clear creek,UCC,USFWS,clear creek,temperature,min,11.346
41,2007,clear creek,LCC,USFWS,clear creek,temperature,max,15.079
41,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,13.047624999999998
41,2007,clear creek,LCC,USFWS,clear creek,temperature,min,11.613
41,2007,clear creek,UCC,USFWS,clear creek,temperature,max,13.714
41,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,12.580601190476191
41,2007,clear creek,UCC,USFWS,clear creek,temperature,min,11.492
42,2007,clear creek,LCC,USFWS,clear creek,temperature,max,14.074
42,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,12.792937500000003
42,2007,clear creek,LCC,USFWS,clear creek,temperature,min,10.98
42,2007,clear creek,UCC,USFWS,clear creek,temperature,max,13.233
42,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,12.442654761904762
42,2007,clear creek,UCC,USFWS,clear creek,temperature,min,11.273
43,2007,clear creek,LCC,USFWS,clear creek,temperature,max,14.649
43,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,12.87847619047619
43,2007,clear creek,LCC,USFWS,clear creek,temperature,min,11.492
43,2007,clear creek,UCC,USFWS,clear creek,temperature,max,13.666
43,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,12.50553869047619
43,2007,clear creek,UCC,USFWS,clear creek,temperature,min,11.419
44,2007,clear creek,LCC,USFWS,clear creek,temperature,max,14.625
44,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,12.535158385093167
44,2007,clear creek,LCC,USFWS,clear creek,temperature,min,10.565
44,2007,clear creek,UCC,USFWS,clear creek,temperature,max,13.281
44,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,12.160461697722567
44,2007,clear creek,UCC,USFWS,clear creek,temperature,min,10.663
45,2007,clear creek,LCC,USFWS,clear creek,temperature,max,12.944
45,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,11.490681547619047
45,2007,clear creek,LCC,USFWS,clear creek,temperature,min,10.222
45,2007,clear creek,UCC,USFWS,clear creek,temperature,max,12.292
45,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,11.308750000000002
45,2007,clear creek,UCC,USFWS,clear creek,temperature,min,10.394
46,2007,clear creek,LCC,USFWS,clear creek,temperature,max,12.992
46,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,11.590973214285713
46,2007,clear creek,LCC,USFWS,clear creek,temperature,min,10.32
46,2007,clear creek,UCC,USFWS,clear creek,temperature,max,12.025
46,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,11.236708333333334
46,2007,clear creek,UCC,USFWS,clear creek,temperature,min,10.32
47,2007,clear creek,LCC,USFWS,clear creek,temperature,max,12.219
47,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,9.893208333333334
47,2007,clear creek,LCC,USFWS,clear creek,temperature,min,8.344
47,2007,clear creek,UCC,USFWS,clear creek,temperature,max,11.346
47,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,10.074026785714286
47,2007,clear creek,UCC,USFWS,clear creek,temperature,min,9.04
48,2007,clear creek,LCC,USFWS,clear creek,temperature,max,10.59
48,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,8.717738095238095
48,2007,clear creek,LCC,USFWS,clear creek,temperature,min,6.99
48,2007,clear creek,UCC,USFWS,clear creek,temperature,max,10.296
48,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,8.986541666666668
48,2007,clear creek,UCC,USFWS,clear creek,temperature,min,7.845
49,2007,clear creek,LCC,USFWS,clear creek,temperature,max,10.32
49,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,8.987473214285714
49,2007,clear creek,LCC,USFWS,clear creek,temperature,min,7.318
49,2007,clear creek,UCC,USFWS,clear creek,temperature,max,9.879
49,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,8.998580357142858
49,2007,clear creek,UCC,USFWS,clear creek,temperature,min,7.845
50,2007,clear creek,LCC,USFWS,clear creek,temperature,max,9.262
50,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,8.240747023809524
50,2007,clear creek,LCC,USFWS,clear creek,temperature,min,7.142
50,2007,clear creek,UCC,USFWS,clear creek,temperature,max,9.238
50,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,8.57970238095238
50,2007,clear creek,UCC,USFWS,clear creek,temperature,min,7.895
51,2007,clear creek,LCC,USFWS,clear creek,temperature,max,9.41
51,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,8.316443452380952
51,2007,clear creek,LCC,USFWS,clear creek,temperature,min,6.839
51,2007,clear creek,UCC,USFWS,clear creek,temperature,max,9.336
51,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,8.406610119047619
51,2007,clear creek,UCC,USFWS,clear creek,temperature,min,7.343
52,2007,clear creek,LCC,USFWS,clear creek,temperature,max,8.866
52,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,7.11195238095238
52,2007,clear creek,LCC,USFWS,clear creek,temperature,min,5.821
52,2007,clear creek,UCC,USFWS,clear creek,temperature,max,8.817
52,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,7.361758928571429
52,2007,clear creek,UCC,USFWS,clear creek,temperature,min,6.382
53,2007,clear creek,LCC,USFWS,clear creek,temperature,max,7.444
53,2007,clear creek,LCC,USFWS,clear creek,temperature,mean,6.644395833333333
53,2007,clear creek,LCC,USFWS,clear creek,temperature,min,5.949
53,2007,clear creek,UCC,USFWS,clear creek,temperature,max,7.569
53,2007,clear creek,UCC,USFWS,clear creek,temperature,mean,7.0268749999999995
53,2007,clear creek,UCC,USFWS,clear creek,temperature,min,6.585
1,2008,clear creek,LCC,USFWS,clear creek,temperature,max,8.12
1,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,7.158877976190476
1,2008,clear creek,LCC,USFWS,clear creek,temperature,min,6.077
1,2008,clear creek,UCC,USFWS,clear creek,temperature,max,8.07
1,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,7.130169642857142
1,2008,clear creek,UCC,USFWS,clear creek,temperature,min,6.357
2,2008,clear creek,LCC,USFWS,clear creek,temperature,max,8.593
2,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,7.281529761904762
2,2008,clear creek,LCC,USFWS,clear creek,temperature,min,6.102
2,2008,clear creek,UCC,USFWS,clear creek,temperature,max,7.995
2,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,7.062122023809524
2,2008,clear creek,UCC,USFWS,clear creek,temperature,min,5.949
3,2008,clear creek,LCC,USFWS,clear creek,temperature,max,7.695
3,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,6.332083333333334
3,2008,clear creek,LCC,USFWS,clear creek,temperature,min,5.282
3,2008,clear creek,UCC,USFWS,clear creek,temperature,max,7.192
3,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,6.292711309523809
3,2008,clear creek,UCC,USFWS,clear creek,temperature,min,5.514
4,2008,clear creek,LCC,USFWS,clear creek,temperature,max,7.995
4,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,6.522681547619048
4,2008,clear creek,LCC,USFWS,clear creek,temperature,min,5.282
4,2008,clear creek,UCC,USFWS,clear creek,temperature,max,7.795
4,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,6.371851190476191
4,2008,clear creek,UCC,USFWS,clear creek,temperature,min,5.514
5,2008,clear creek,LCC,USFWS,clear creek,temperature,max,7.494
5,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,6.308279761904762
5,2008,clear creek,LCC,USFWS,clear creek,temperature,min,5.591
5,2008,clear creek,UCC,USFWS,clear creek,temperature,max,7.469
5,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,6.21157738095238
5,2008,clear creek,UCC,USFWS,clear creek,temperature,min,5.154
6,2008,clear creek,LCC,USFWS,clear creek,temperature,max,8.891
6,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,6.9672172619047625
6,2008,clear creek,LCC,USFWS,clear creek,temperature,min,5.539
6,2008,clear creek,UCC,USFWS,clear creek,temperature,max,7.594
6,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,6.497398809523809
6,2008,clear creek,UCC,USFWS,clear creek,temperature,min,5.36
7,2008,clear creek,LCC,USFWS,clear creek,temperature,max,8.792
7,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,6.9520654761904765
7,2008,clear creek,LCC,USFWS,clear creek,temperature,min,5.282
7,2008,clear creek,UCC,USFWS,clear creek,temperature,max,7.594
7,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,6.538745431893688
7,2008,clear creek,UCC,USFWS,clear creek,temperature,min,5.36
8,2008,clear creek,LCC,USFWS,clear creek,temperature,max,10.075
8,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,7.650258928571428
8,2008,clear creek,LCC,USFWS,clear creek,temperature,min,6.051
8,2008,clear creek,UCC,USFWS,clear creek,temperature,max,9.361
8,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,7.281800595238096
8,2008,clear creek,UCC,USFWS,clear creek,temperature,min,5.693
9,2008,clear creek,LCC,USFWS,clear creek,temperature,max,10.736
9,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,8.547297619047619
9,2008,clear creek,LCC,USFWS,clear creek,temperature,min,6.611
9,2008,clear creek,UCC,USFWS,clear creek,temperature,max,9.46
9,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,7.89118206521739
9,2008,clear creek,UCC,USFWS,clear creek,temperature,min,6.331
10,2008,clear creek,LCC,USFWS,clear creek,temperature,max,11.49
10,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,8.423097696687371
10,2008,clear creek,LCC,USFWS,clear creek,temperature,min,6.458
10,2008,clear creek,UCC,USFWS,clear creek,temperature,max,9.386
10,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,7.635886904761906
10,2008,clear creek,UCC,USFWS,clear creek,temperature,min,6.23
11,2008,clear creek,LCC,USFWS,clear creek,temperature,max,11.81
11,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,9.119166666666667
11,2008,clear creek,LCC,USFWS,clear creek,temperature,min,7
11,2008,clear creek,UCC,USFWS,clear creek,temperature,max,9.756
11,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,8.013282738095237
11,2008,clear creek,UCC,USFWS,clear creek,temperature,min,6.535
12,2008,clear creek,LCC,USFWS,clear creek,temperature,max,12.27
12,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,9.590119047619046
12,2008,clear creek,LCC,USFWS,clear creek,temperature,min,7.31
12,2008,clear creek,UCC,USFWS,clear creek,temperature,max,10.173
12,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,8.41032738095238
12,2008,clear creek,UCC,USFWS,clear creek,temperature,min,6.763
13,2008,clear creek,LCC,USFWS,clear creek,temperature,max,12.12
13,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,9.440535714285716
13,2008,clear creek,LCC,USFWS,clear creek,temperature,min,7.31
13,2008,clear creek,UCC,USFWS,clear creek,temperature,max,10.516
13,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,8.386303571428572
13,2008,clear creek,UCC,USFWS,clear creek,temperature,min,6.813
14,2008,clear creek,LCC,USFWS,clear creek,temperature,max,13.05
14,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,10.167298315602837
14,2008,clear creek,LCC,USFWS,clear creek,temperature,min,7.619
14,2008,clear creek,UCC,USFWS,clear creek,temperature,max,10.907
14,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,9.019267857142856
14,2008,clear creek,UCC,USFWS,clear creek,temperature,min,7.167
15,2008,clear creek,LCC,USFWS,clear creek,temperature,max,14.625
15,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,11.234922619047621
15,2008,clear creek,LCC,USFWS,clear creek,temperature,min,7.895
15,2008,clear creek,UCC,USFWS,clear creek,temperature,max,12.292
15,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,9.865499999999999
15,2008,clear creek,UCC,USFWS,clear creek,temperature,min,7.594
16,2008,clear creek,LCC,USFWS,clear creek,temperature,max,14.625
16,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,10.946458333333334
16,2008,clear creek,LCC,USFWS,clear creek,temperature,min,7.895
16,2008,clear creek,UCC,USFWS,clear creek,temperature,max,12.219
16,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,9.737848214285716
16,2008,clear creek,UCC,USFWS,clear creek,temperature,min,7.544
17,2008,clear creek,LCC,USFWS,clear creek,temperature,max,15.986
17,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,11.780205673758866
17,2008,clear creek,LCC,USFWS,clear creek,temperature,min,8.369
17,2008,clear creek,UCC,USFWS,clear creek,temperature,max,13.305
17,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,10.488779761904762
17,2008,clear creek,UCC,USFWS,clear creek,temperature,min,8.07
18,2008,clear creek,LCC,USFWS,clear creek,temperature,max,16.82
18,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,12.69565476190476
18,2008,clear creek,LCC,USFWS,clear creek,temperature,min,9.238
18,2008,clear creek,UCC,USFWS,clear creek,temperature,max,14.05
18,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,11.200936106889566
18,2008,clear creek,UCC,USFWS,clear creek,temperature,min,8.593
19,2008,clear creek,LCC,USFWS,clear creek,temperature,max,16.487
19,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,13.719705357142857
19,2008,clear creek,LCC,USFWS,clear creek,temperature,min,11.127
19,2008,clear creek,UCC,USFWS,clear creek,temperature,max,13.906
19,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,11.940119047619048
19,2008,clear creek,UCC,USFWS,clear creek,temperature,min,9.977
20,2008,clear creek,LCC,USFWS,clear creek,temperature,max,18.747
20,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,15.280744047619049
20,2008,clear creek,LCC,USFWS,clear creek,temperature,min,11.224
20,2008,clear creek,UCC,USFWS,clear creek,temperature,max,15.39
20,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,12.89253869047619
20,2008,clear creek,UCC,USFWS,clear creek,temperature,min,10.173
21,2008,clear creek,LCC,USFWS,clear creek,temperature,max,16.868
21,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,13.180238095238096
21,2008,clear creek,LCC,USFWS,clear creek,temperature,min,10.98
21,2008,clear creek,UCC,USFWS,clear creek,temperature,max,14.098
21,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,11.73280357142857
21,2008,clear creek,UCC,USFWS,clear creek,temperature,min,10.149
22,2008,clear creek,LCC,USFWS,clear creek,temperature,max,17.677
22,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,14.314916666666667
22,2008,clear creek,LCC,USFWS,clear creek,temperature,min,12.001
22,2008,clear creek,UCC,USFWS,clear creek,temperature,max,14.745
22,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,12.44578869047619
22,2008,clear creek,UCC,USFWS,clear creek,temperature,min,10.712
23,2008,clear creek,LCC,USFWS,clear creek,temperature,max,18.652
23,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,14.794285714285715
23,2008,clear creek,LCC,USFWS,clear creek,temperature,min,11.856
23,2008,clear creek,UCC,USFWS,clear creek,temperature,max,15.557
23,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,12.763898809523809
23,2008,clear creek,UCC,USFWS,clear creek,temperature,min,10.638
24,2008,clear creek,LCC,USFWS,clear creek,temperature,max,18.58
24,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,15.358032738095238
24,2008,clear creek,LCC,USFWS,clear creek,temperature,min,12.122
24,2008,clear creek,UCC,USFWS,clear creek,temperature,max,15.485
24,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,13.071752976190476
24,2008,clear creek,UCC,USFWS,clear creek,temperature,min,10.565
25,2008,clear creek,LCC,USFWS,clear creek,temperature,max,18.794
25,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,15.364523809523808
25,2008,clear creek,LCC,USFWS,clear creek,temperature,min,12.751
25,2008,clear creek,UCC,USFWS,clear creek,temperature,max,15.557
25,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,13.120991071428573
25,2008,clear creek,UCC,USFWS,clear creek,temperature,min,11.102
26,2008,clear creek,LCC,USFWS,clear creek,temperature,max,19.365
26,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,15.864639880952382
26,2008,clear creek,LCC,USFWS,clear creek,temperature,min,13.233
26,2008,clear creek,UCC,USFWS,clear creek,temperature,max,15.318
26,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,13.462942185916921
26,2008,clear creek,UCC,USFWS,clear creek,temperature,min,11.613
27,2008,clear creek,LCC,USFWS,clear creek,temperature,max,20.817
27,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,16.58146726190476
27,2008,clear creek,LCC,USFWS,clear creek,temperature,min,13.834
27,2008,clear creek,UCC,USFWS,clear creek,temperature,max,16.201
27,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,13.896690476190475
27,2008,clear creek,UCC,USFWS,clear creek,temperature,min,11.71
28,2008,clear creek,LCC,USFWS,clear creek,temperature,max,21.437
28,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,17.070529761904762
28,2008,clear creek,LCC,USFWS,clear creek,temperature,min,14.026
28,2008,clear creek,UCC,USFWS,clear creek,temperature,max,16.463
28,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,14.358547619047618
28,2008,clear creek,UCC,USFWS,clear creek,temperature,min,12.122
29,2008,clear creek,LCC,USFWS,clear creek,temperature,max,21.437
29,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,18.427574404761906
29,2008,clear creek,LCC,USFWS,clear creek,temperature,min,15.748
29,2008,clear creek,UCC,USFWS,clear creek,temperature,max,16.439
29,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,15.210214285714287
29,2008,clear creek,UCC,USFWS,clear creek,temperature,min,13.642
30,2008,clear creek,LCC,USFWS,clear creek,temperature,max,21.581
30,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,18.109065476190477
30,2008,clear creek,LCC,USFWS,clear creek,temperature,min,15.151
30,2008,clear creek,UCC,USFWS,clear creek,temperature,max,16.392
30,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,15.080232142857142
30,2008,clear creek,UCC,USFWS,clear creek,temperature,min,13.329
31,2008,clear creek,LCC,USFWS,clear creek,temperature,max,22.657
31,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,19.14011607142857
31,2008,clear creek,LCC,USFWS,clear creek,temperature,min,16.296
31,2008,clear creek,UCC,USFWS,clear creek,temperature,max,16.892
31,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,15.671708333333331
31,2008,clear creek,UCC,USFWS,clear creek,temperature,min,14.337
32,2008,clear creek,LCC,USFWS,clear creek,temperature,max,23.641
32,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,19.25877782091097
32,2008,clear creek,LCC,USFWS,clear creek,temperature,min,15.438
32,2008,clear creek,UCC,USFWS,clear creek,temperature,max,17.106
32,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,15.682642857142856
32,2008,clear creek,UCC,USFWS,clear creek,temperature,min,14.242
33,2008,clear creek,LCC,USFWS,clear creek,temperature,max,24.171
33,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,19.935699404761902
33,2008,clear creek,LCC,USFWS,clear creek,temperature,min,16.582
33,2008,clear creek,UCC,USFWS,clear creek,temperature,max,17.486
33,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,16.174711309523808
33,2008,clear creek,UCC,USFWS,clear creek,temperature,min,15.008
34,2008,clear creek,LCC,USFWS,clear creek,temperature,max,23.208
34,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,19.21199107142857
34,2008,clear creek,LCC,USFWS,clear creek,temperature,min,15.939
34,2008,clear creek,UCC,USFWS,clear creek,temperature,max,16.82
34,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,15.786601190476192
34,2008,clear creek,UCC,USFWS,clear creek,temperature,min,14.433
35,2008,clear creek,LCC,USFWS,clear creek,temperature,max,22.992
35,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,18.504416666666664
35,2008,clear creek,LCC,USFWS,clear creek,temperature,min,13.906
35,2008,clear creek,UCC,USFWS,clear creek,temperature,max,17.082
35,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,15.40758630952381
35,2008,clear creek,UCC,USFWS,clear creek,temperature,min,13.185
36,2008,clear creek,LCC,USFWS,clear creek,temperature,max,22.082
36,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,17.987904761904762
36,2008,clear creek,LCC,USFWS,clear creek,temperature,min,13.978
36,2008,clear creek,UCC,USFWS,clear creek,temperature,max,16.368
36,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,15.178752976190477
36,2008,clear creek,UCC,USFWS,clear creek,temperature,min,13.546
37,2008,clear creek,LCC,USFWS,clear creek,temperature,max,20.77
37,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,17.129363095238094
37,2008,clear creek,LCC,USFWS,clear creek,temperature,min,14.242
37,2008,clear creek,UCC,USFWS,clear creek,temperature,max,15.629
37,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,14.635735119047618
37,2008,clear creek,UCC,USFWS,clear creek,temperature,min,12.678
38,2008,clear creek,LCC,USFWS,clear creek,temperature,max,17.915
38,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,14.99064880952381
38,2008,clear creek,LCC,USFWS,clear creek,temperature,min,12.847
38,2008,clear creek,UCC,USFWS,clear creek,temperature,max,15.127
38,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,13.597276785714286
38,2008,clear creek,UCC,USFWS,clear creek,temperature,min,11.953
39,2008,clear creek,LCC,USFWS,clear creek,temperature,max,17.249
39,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,14.656011904761906
39,2008,clear creek,LCC,USFWS,clear creek,temperature,min,12.582
39,2008,clear creek,UCC,USFWS,clear creek,temperature,max,14.577
39,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,13.446845238095237
39,2008,clear creek,UCC,USFWS,clear creek,temperature,min,11.807
40,2008,clear creek,LCC,USFWS,clear creek,temperature,max,17.344
40,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,14.314369047619047
40,2008,clear creek,LCC,USFWS,clear creek,temperature,min,12.292
40,2008,clear creek,UCC,USFWS,clear creek,temperature,max,14.625
40,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,13.347976190476192
40,2008,clear creek,UCC,USFWS,clear creek,temperature,min,12.025
41,2008,clear creek,LCC,USFWS,clear creek,temperature,max,15.915
41,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,12.76004761904762
41,2008,clear creek,LCC,USFWS,clear creek,temperature,min,10.149
41,2008,clear creek,UCC,USFWS,clear creek,temperature,max,14.05
41,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,12.328297619047618
41,2008,clear creek,UCC,USFWS,clear creek,temperature,min,10.565
42,2008,clear creek,LCC,USFWS,clear creek,temperature,max,15.366
42,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,13.184818452380952
42,2008,clear creek,LCC,USFWS,clear creek,temperature,min,11.759
42,2008,clear creek,UCC,USFWS,clear creek,temperature,max,13.738
42,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,12.647065476190475
42,2008,clear creek,UCC,USFWS,clear creek,temperature,min,11.565
43,2008,clear creek,LCC,USFWS,clear creek,temperature,max,14.242
43,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,12.463967261904761
43,2008,clear creek,LCC,USFWS,clear creek,temperature,min,11.005
43,2008,clear creek,UCC,USFWS,clear creek,temperature,max,13.161
43,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,12.147669642857142
43,2008,clear creek,UCC,USFWS,clear creek,temperature,min,11.053
44,2008,clear creek,LCC,USFWS,clear creek,temperature,max,14.05
44,2008,clear creek,LCC,USFWS,clear creek,temperature,mean,12.430238095238096
44,2008,clear creek,LCC,USFWS,clear creek,temperature,min,11.005
44,2008,clear creek,UCC,USFWS,clear creek,temperature,max,12.968
44,2008,clear creek,UCC,USFWS,clear creek,temperature,mean,12.156044642857143
